arabic/1E_favorite query:شركة مودرنا تقول إنها تجري محادثات مع عدة دول لتوريد لقاح فيروس كورونا وتوضح أنها تلقت بالفعل حوالي400 مليون دولار . لقاح مودرنا المرشح وصل مرحلة متقدمة لاعتماده بعد خضوع 30000شخص لتجربةإثبات أن اللقاح آمن وفعال. مودرنا تخطط لتسعير اللقاح بطريقةتضمن وصولا واسع النطاق. https://t.co/AAydibViIU 	 2
arabic/1E_favorite query:الصحة الروسية تعلن بدء انتاج اللقاح ضد فيروس كورونا المستجد: https://t.co/u0kWHWm3WE via @sputnik_ar 	 32
arabic/1E_favorite query:عاجل 🔴 . . منظمة الصحة العالمية تعلن رسمياً: هناك 6 لقاحات ضد فيروس كورونا في مرحلة متقدمة ومُبشّرة . . . جنيف 	 1184
arabic/1E_favorite query:#توضيح... تداولت عدة صفحات على مواقع التواصل الإجتماعي مقطع فيديو مرفق بالنص الآتي: (#عاجل | شاهد ابنة الرئيس الروسي تتلقى اللقاح الذي أعلن عنه فلاديمير #بوتين اليوم كأول لقاح لـ #كورونا في العالم). #الحقيقة: ١-الفيديو المتداول يعود لبداية الشهر الماضي لإحدى متطوعات الأكاديمية https://t.co/V0pxg83Rwp 	 199
arabic/1E_favorite query:وزير روسي: سنعمل على إنتاج نحو 2 مليون جرعة من لقاح #كورونا شهريا حتى نهاية العام 	 2
arabic/1E_favorite query:رئيس الصندوق الروسي للاستثمار المباشر كيريل ديمترييف للعربية: الأشخاص الذين سيحصلون على اللقاح الروسي لكورونا لن يصابوا بفيروس #كورونا لفترة زمنية.. والبعض يحاول تسييس اللقاح بسبب الشعور بالغيرة #العربية https://t.co/vUuaEFTCne 	 42
arabic/1E_favorite query:في مضمار السباق نحو إيجاد لقاح مضاد لفيروس #كورونا المستجد 🏃🏻‍♂️ تتصدر روسيا 🇷🇺 وسط مخاوف العالم 🌏 هل تملك الشجاعة لتجربة اللقاح؟ #فيديو_سبق https://t.co/laHaz3UK7z 	 44
arabic/1E_favorite query:شخص أصيب وشفي فاكتسب مناعة وشخص اخذ اللقاح فاكتسب مناعة وش الأقوى⁉️ . . Tiktok: s500s Tiktok: dr.s3od . 🔶snap: zoooooom19 . #علاج_كورونا #كرونا #لقاح_كورونا #مبشرات_كورونا #سعود_الشهري #كورونا #اخبار_كورونا #الاخبار_الحلوه #ابها #الباحة https://t.co/rX6XCNj26u 	 22
arabic/1E_favorite query:إلى أي مدى وصلت رحلة اللقاحات ضد فيروس #كورونا حول العالم؟ - المرحلة ما قبل السريرية: أكثر من 140 لقاح - المرحلة السريرية الأولى: 18 لقاح - المرحلة السريرية الثانية: 12 لقاح - المرحلة السريرية الثالثة: 6 لقاحات - مرحلة الموافقة: لقاح واحد فقط المصدر: NY Times https://t.co/8iYeaeV5BX 	 84
arabic/1E_favorite query:الصحة: مخالطة من تلقى لقاح كورونا للمصابين خطرة جدا.. يجب الحذر - https://t.co/kNPS1rHgTQ #حائل #السعودية #اخبارية_حائل https://t.co/Im9BV1IhJE 	 1
arabic/1E_favorite query:أثار السخرية عليه مجددا إذ لايوجد أصلا لقاح ضد الأيدز ترمب : العلماء الذي يعملون على تطوير لقاح ضد فيروس كورونا المستجد، هم أنفسهم من أنتجوا لقاحا ضد مرض الإيدز ❗️ https://t.co/gOEzqgzVyR 	 72
arabic/1E_favorite query:#الاتحاد_الأوروبي يحجز 300 مليون جرعة من اللقاح المنتظر #عكاظ #ان_تكون_اولا #تطبيق_عكاظ #كورونا #corona https://t.co/tLoevL6G7r 	 5
arabic/1E_favorite query:عاجل 🔴 . . وزارة الصحة تؤكد : تم التأكد من فاعلية وأمان اللقاح الصيني الجديد ضد فيروس كورونا في المرحلتين الأولى والثانية، وستنفذ المرحلة الثالثة في المملكة على 5000 متطوع كحد أدنى من الأصحاء، من هم فوق سن 18 عاماً. . . السعودية 	 2263
arabic/1E_favorite query:روسيا تسجل أول لقاح في العالم مضاد لكورونا #روسيا #كورونا #لقاح_مضاد_لكورونا #RT_Arabic https://t.co/w7FVdlVjDk 	 106
arabic/1E_favorite query:📢 لقاح فيروس 🦠 كورونا لحظة إعلان الرئيس الروسي 🇷🇺 عن التوصل للقاح فيروس 🦠 كورونا وتسجيله كأول دولة تمتلكه. إن شاء الله يكون فعال وتنتهي هذه الأزمة للأبد. https://t.co/rFd4MR3myA 	 22
arabic/1E_favorite query:#بالشفا | دراسة هولندية: لقاح السل محفز عام للمناعة وفعال ضد فيروس #كورونا https://t.co/im9P652VTE 	 39
arabic/1E_favorite query:#لقاح_كورونا | بوتين: اللقاح أثبت فعاليته أثناء الاختبارات ما يوفر مناعة دائمة من فيروس #كورونا الرابط البديل: https://t.co/4f78u1NNem https://t.co/l9kHBOsShw 	 9
arabic/1E_favorite query:ابنة #بوتين تشارك في تجربة اللقاح الروسي الجديد المضاد لـ #كورونا https://t.co/hw7OaX5bmw 	 53
arabic/1E_favorite query:تطعيم #كورونا في #روسيا اجباري ، ياليت يكون عندنا اجباري 😏 https://t.co/uvWV7altHQ 	 0
arabic/1E_favorite query:أعلن الرئيس الروسي، فلاديمير #بوتين، الثلاثاء، تسجيل بلاده أول لقاح ضد فيروس #كورونا في العالم. وأوضح أن وزارة الصحة الروسية سجلت أول لقاح في العالم ضد فيروس كورونا، بعد اجتيازه جميع الاختبارات اللازمة. https://t.co/IU74Grx2L4 	 2
arabic/1E_favorite query:في الوقت الذي بدأت فيه بعض الدول الإعلان عن إنتاج لقاح لفيروس #كورونا يُنْقَلْ عن منظمة الصحة العالمية 👇 " قد لا يكون هناك حل لأزمة كورونا على الإطلاق " 	 42
arabic/1E_favorite query:#الجزائر ستكون من "الدول الأوائل التي ستقتني" اللقاح المضاد ل #فيروس_كورونا https://t.co/07uXndtkmy https://t.co/A06oAwpfVn 	 61
arabic/1E_favorite query:#وزيرة_الصحة: توقيع اتفاقية بين #مصر و #الصين لتصنيع لقاحات فيروس #كورونا الشهر المقبل https://t.co/wCrWLnxUpz https://t.co/HJ2mlBQDia 	 63
arabic/1E_favorite query:#عاجل | الجزيرة | جامعة اكسفورد: التجارب التي أجريت على لقاح ضد فيروس كورونا أظهرت نتائج في تقوية المناعة لدى الإنسان #جريدة_الراية | #لأجل_قطر_كلنا_في_البيت https://t.co/SZ2sjor2iD 	 2
arabic/1E_favorite query:🔻 ترامب سنوفر ١٠٠ مليون جرعة من لقاح فيروس كورونا قبل نهاية العام الحالي و٥٠٠ مليون جرعة بعد ذلك #كورونا #الانتخابات_الاميركية 	 32
arabic/1E_favorite query:سيدة أمريكية تلقت جرعة واحدة من لقاح #جونسون_آند_جونسون المضاد لفيروس #كورونا لأول مرة خارج التجارب السريرية في مركز تطعيم بولاية #أوهايو.. شاهد https://t.co/lD9ulH8hi3 	 29
arabic/1E_favorite query:في بعض الحالات يلاحظ الطبيب أعراض الفيروس على الشخص ولكن نتيجة التحليل المخبري تكون سالبة، وفي هذا الحالة يتم إجراء "سكانير الصدر"، ويتفاجأ بوجود فيروس كورونا، وفي غياب اللقاح، يبقى الحل الوحيد أمامنا هو الالتزام الصارم بالإجراءات الاحترازية #المغرب #كوفيد_19 #كورونا #maroc https://t.co/hc1VC46INH 	 28
arabic/1E_favorite query:تقول شركة Pfizer الأمريكية بأن فاعلية اللقاح ستتضح في شهـر أكتوبر ، وفي حال كانت البيانات إيجابية ، محتمل بنسبة عالية أن اللقاح يحصل على ترخيص إستخدام الطوارئ من قبل FDA الخطة الإنتاجية للشركة إنتاج 100 مليون جرعة في 2020 إنتاج 1,3 مليار جرعة في 2021 https://t.co/rUPLkuaqqB 	 3
arabic/1E_favorite query:متحدثة باسم منظمة الصحة العالمية تقول إن #فيروس_كورونا مخادع ويصعب إنتاج لقاح له، وخبير سابق يشرح الأسباب👇 #معاً_نعزل_كورونا @WaelTamimi https://t.co/ozYn03nCHT 	 22
arabic/1E_favorite query:وزارة الصحة الألمانية : لقاح #فيروس_كورونا لن يكون إلزامياً . 	 22
arabic/1E_favorite query:#روسيا تعتزم أن تكون الدولة الأولى في العالم التي توافق على لقاح فيروس #كورونا في أقل من أسبوعين وسط مخاوف بشأن سلامته وفاعليته.. شاهد https://t.co/6g36y3YXVm 	 1
arabic/1E_favorite query:ترمب: لقاح فيروس #كورونا سيكون متاحا بحلول نهاية عام 2020💊 💉 #كوفيد19 #covid19 #coronaupdate #corona https://t.co/LkTixnvF8p 	 2
arabic/1E_favorite query:فاوتشي: توفر عشرات ملايين الجرعات من لقاح #كورونا قريبا https://t.co/Ov8MNhqxk1 	 12
arabic/1E_favorite query:لقاح "سبوتنيك في" يدخل مرحلة جديدة من التجارب السريرية #كورونا https://t.co/8nYdi4fTp5 	 1
arabic/1E_favorite query:لقاح كورونا لـ26 مليون (52 مليون جرعة)، بافتراض خدمة 30 د للجرعة؛ المجموع: 1.56 مليار دقيقة =433 ألف ساعة =50 سنة من عمر إنسان واحد =246 سنة عمل لإنسان واحد =54,167 يوم عمل لإنسان واحد طبعاً افترضت شخص واحد يخدم الكل؛ لذا اترك الحساب لكم! بارك الله الجهود وحفظ قيادتنا الغالية🤲🏻 https://t.co/20ikExFN38 	 8
arabic/1E_favorite query:متحدث "الصحة": العمل يجري وباستمرار من قبل الجهات المختصة للتأكد ومتابعة كل ما يستجد بشأن اللقاحات، والعمل على توفير أي لقاح يثبت اعتماده ويجمع بين أمرين: أن يكون فعالاً ومأموناً. #كورونا 	 62
arabic/1E_favorite query:لقاح #مودرنا_الأمريكية لـ #كورونا يحقق استجابات مناعية لدى كبار السن https://t.co/GHrkZxmUdg 	 42
arabic/1E_favorite query:- وزيرة الصحة البلجيكية: سنتلقى 7.5 مليون جرعة من لقاح بريطاني لكورونا https://t.co/qGhaN5b006 	 3
arabic/1E_favorite query:معارك خفية بين شركات الدواء العالمية حول حقوق انتاج لقاح ودواء ل #فيروس_كورونا ، واتهامات ألمانية لترمب بأنه حاول رشوة علماء ألمانيا .. https://t.co/8ySTTNu4MS 	 5
arabic/1E_favorite query:مركز أبحاث إسرائيلي يعلن تطوير لقاح فيروس كورونا | .. وش هالسرعة ! . https://t.co/m5wse4scI6 	 0
arabic/1E_favorite query:أفضل تطعيم طبيعي وآمن جدًا للصغار والكبار ضد كورونا هو زيت الكافور بحيث يُطلى في فتحتي الأنف قبل الخروج من المنزل وعند العودة إليه. #صباح_الخير #كورونا https://t.co/kshDcOeNrc 	 17
arabic/1E_favorite query:رئيس روسيا يعلن عن اكتشاف أول لقاح ضد #كورونا ويقول ان ابنته تم حقنها ، أتمنى له النجاح بغض النظر عن دولة الاكتشاف واتمنى أن لا تتكرر قصة هيدروكسي كلوروكين التي راهن عليها ترامب وحقن نفسه من فرط ثقته به كعلاج نهائي 	 66
arabic/1E_favorite query:من المقرر أن تبدأ الأسبوع القادم في إندونيسيا تجارب بشرية على لقاح محتمل لفيروس #كورونا في إطار تعاون بين شركة بايو فارما الحكومية للأدوية وشركة سينوفاك بايوتك الصينية. يأتي ذلك في الوقت الذي تواجه فيه إندونيسيا صعوبات في احتواء تفشي الفيروس فيها مع ارتفاع مطرد في حالات الإصابة. https://t.co/AEMVP0hUo4 	 17
arabic/1E_favorite query:سجل في التطوع لـ تجارب لقاح #كورونا أكثر من 100 الف متطوع ويرغبون في المزيد من المتطوعين لتقدم أسرع في إعتماد اللقاح ✅ https://t.co/GlOHG7dwyk 	 2
arabic/1E_favorite query:الرئيس الروسي يُعلن عن إنتاج اللقاح الأول للوقاية من #كورونا ويقول بأن إبنته قد تم تطعيمها باللقاح: https://t.co/87RnDXNSlY 	 3
arabic/1E_favorite query:قبل أن يخرج علينا أحدهم بفتوى تبيح لقاح #كورونا ... هذا وبكل وضوح "تغيير لخلق الله" كما وعد به إبليس وينفذه الآن جنوده من الإنس.. اللهم قد بلغت،، اللهم فاشهد.. https://t.co/f2jboT3zMw 	 11
arabic/1E_favorite query:د. فاوتشي: لا يوجد ضمان بأن اللقاح الجاري تطويره سيكون فعالا، أو أن فعاليته إن وُجدت ستدوم لمدة طويلة بعد الحقن، لكن يساورني تفاؤل حذر ازاء توفر لقاح مرشح يؤمن الحماية للأميريكيين ضد #فيروس_كورونا يقصد أن اللقاح الجاري تطويره سيؤمن الحصانة لكن مدة دوامها في الجسم غير معروفة. 	 52
arabic/1E_favorite query:#الامارات .. 31 ألف متطوع يشاركون في اختبارات المرحلة الثالثة لـ #لقاح #كورونا #فيروس_كورونا #كوفيد_19 #صباح_الخير #بوابة_الأخبار https://t.co/wXAjIY6kMX 	 2
arabic/1E_favorite query:عاجل | منظمة الصحة العالمية: حتى الآن لا يوجد لقاح لفيروس #كورونا ونحن مستمرون في دعم الجهود الساعية لذلك 	 64
arabic/1E_favorite query:وزارة الصحة: تم التأكد من فاعلية وأمان اللقاح في المرحلتين الأولى والثانية. وتستهدف التجربة 5 آلاف متطوع داخل المملكة في 3 مدن هي: مكة والرياض والدمام. https://t.co/4FMgeg3kNO 	 14
arabic/1E_favorite query:أكد وزير الصحة العماني يوم الأربعاء أن "الحصول على لقاحات مرض فيروس #كورونا الجديد (كوفيد-19) يتوقف على ما بعد الاعتمادات الدولية لها والتأكد من كفاءتها ومدى مأمونيتها وجاهزيتها للاستخدام". وأعلنت وزارة الصحة العمانية يوم الأربعاء أن نسبة الشفاء من المرض بلغت 93.6% في السلطنة. 	 13
arabic/1E_favorite query:وتفضل معالي الشيخ محمد بن عبدالله آل خليفة بتدشين المرحلة الثالثة للتجارب السريرية على لقاح فيروس كورونا، وذلك بالتعاون مع القائمين على التجربة في دولة الإمارات العربية المتحدة الشقيقة وشركاء المبادرة من جمهورية الصين الشعبية. #البحرين #كورونا https://t.co/qfJjfozo7H 	 7
arabic/1E_favorite query:قال إن إحدى بناته تلقت التطعيم.. #بوتين يعلن عن إنتاج أول لقاح لــ #كورونا و20 دولة تقدمت لشراء مليار جرعة https://t.co/qCgHDs9xWh 	 5
arabic/1E_favorite query:حرب القنصليات بين #أمريكا والصين يأخذ منحى تصعيدي مع اتهامات الولايات المتحدة #بكين بالتجسس ومحاولة سرقة أبحاث حول لقاح #كورونا ما يذكرنا بحادثة عام 2013 يوم اتهمت #الصين الولايات المتحدة بالتجسس من خلال سفارات وقنصليات بلادها.. https://t.co/tBrvaUg5QG 	 39
arabic/1E_favorite query:خبراء يجمعون على أن نتائج تلقي المتطوعين في العاصمة الإماراتية #أبوظبي جرعات من لقاح فيروس #كورونا غير النشط جاءت مشجعة https://t.co/31KkBMxCIO 	 16
arabic/1E_favorite query:كوكب الأرض بسبب فايروس كورونا الان هو في قمة النشاط و السعادة، حيث لوحظ انحسار كبير في نسبة الغازات الملوثة والغازات المسببة للاحتباس الحراري في أغلب دول العالم نتيجة تأثيرات انتشار الفيروس على الأعمال وحركة السفر والتنقل، و ان نسبة غاز أول أكسيد الكربون قد انخفضت بنسبة 50% ❤🌍 https://t.co/u3DsVqBGXT 	 16397
arabic/1E_favorite query:منظمة الصحة العالمية نناقش مع السلطات الصحية الروسية للقاح المكتشف حديثا ضد #فيروس_كورونا ،، والمناقشات جارية فيما يتعلق بالتأهيل المسبق للمنظمة بخصوص اللقاح، ولكن مرة أخرى يشمل التأهيل المسبق لأي لقاح مراجعة وتقييما صارمين لجميع بيانات السلامة والفعالية المطلوبة . 	 2
arabic/1E_favorite query:المانيا تشكك في جدوى اللقاح الروسي! طيب بنفس المبدأ شركة مودرنا ... تبيع 100 مليون جرعة للحكومة الأمريكية قبل نهاية المرحلة الثالثة وعلى وعد شراء ٤٠٠ مليون لاحقا بسعر 15$ للجرعة U.S. To Buy 100 Million Doses Of Moderna Coronavirus Vaccine via @forbes https://t.co/dHLUF0I7R6 https://t.co/KGMBBai7xC 	 12
arabic/1E_favorite query:حديث تتناقله وسائل إعلام مختلفة:أن كبير الأطباء الروس Professor Alexander Chuchalin استقال من منصبة رفضاً لتسجيل اللقاح الروسي ل COVID-19 قبل التأكد علمياً من سلامته وهذا يعد انتهاكاً جسيماً لأخلاقيات مهنة الطب .. https://t.co/fT6jbiMMXw 	 5
arabic/1E_favorite query:#متحدث_الصحة: المملكة تشارك بكل الجهود العالمية لدعم جميع الأبحاث ودعم توفير لقاحات أو علاجات ناجحة لمقاومة فيروس #كورونا https://t.co/gdnzfFv60Y 	 5
arabic/1E_favorite query:لقاح #كورونا اليديد شيطاني هو تخريب الحمض النووي وتركيبه يخلي الواحد عبد ل #بيل_غيتس ويجعله يتحكم فيكم بزرع تشب صغيرة ليست سهل الازاله لسهولة التحكم والتلاعب فيكم. سألوا نفسكم من متى صار دكتور في علم الحمض النووي بعد ماكان يخترع كمبيوترات يعني عادي جك بوم صار فيك فيروس تروجان https://t.co/UXgdKL0VsA 	 2
arabic/1E_favorite query:فيديو 🔴 .  . بكلمات من قلب صادق ..  شاهد رجل أمن يوجه نصيحة أبوية لمجموعة من الشباب خرجوا في رحلة برية متجاهلين التحذيرات المتكررة. .  . فيروس كورونا  . https://t.co/woHDweSMaS 	 5139
arabic/1E_favorite query:#ترمب يتعهد بتوفير لقاح لفايروس #كورونا قبل نهاية العام. #عكاظ #امريكا #ان_تكون_اولا #تطبيق_عكاظ https://t.co/H0yA6xzw9Y 	 6
arabic/1E_favorite query:#فكر_من_جديد ✋🤔 تشير التقارير الصحفية المتزامنة إلى إمكانية تفويض لقاح ضد الكوزيفت-19 على مستوى الاتحاد الأوروبي ، نقلاً عن وزير العدل البلجيكي قوله: "إذا رفضوا ، فسنجبرهم على ذلك". الدكتاتورية تحت عنوان الصحة. أنت لست حر حتى في جسدك فنحن نملكه الآن. https://t.co/nGuEuyJVbs 	 8
arabic/1E_favorite query:يأمل رئيس الفلبين في تلقي لقاحات روسية مجانية ضد فيروس كورونا ، وأعرب عن استعداده ليكون أول من يختبرها على نفسه . 	 5
arabic/1E_favorite query:لقاح #فيروس_كورونا (كوفيد-١٩) آمن وفعال بنسبة ٨٦٪ في الوقاية من الفيروس، و٩٩٪ في إنتاج الأجسام المضادة و ١٠٠٪ في الوقاية من الوصول للحالات المتوسطة والشديدة 👌 لحجز اللقاح: https://t.co/uhgl2NVHGQ للمزيد من المعلومات والاستفسار يرجى الاتصال على الخط الساخن: ١٥٣٣٥ #معًا_نطمئن https://t.co/5Z4lZ2PoFD 	 89
arabic/1E_favorite query:وزيرة الصحة : #مصر تشارك 6 جهات دولية للحصول على لقاحات #فيروس_كورونا للمزيد : https://t.co/iqupvqDMIv https://t.co/X7lRejaXXG 	 12
arabic/1E_favorite query:حالياً أكثر من 140 مختبر حول العالم يقومون بتطوير لقاح ضد #فيروس_كورونا منهم من وصل للمرحلة الثالثة (الأخيرة) والنتائج مبشرة مع اختلاف التفاصيل التقنية في طرق تصنيع اللقاح وتحفيز الجهاز المناعي لإنتاج أجسام مضادة 	 5
arabic/1E_favorite query:بينما يعتمد العالم على #شركات_الأدوية الكبرى، لإنتاج علاج لـلوباء الحالي تتاسبق أسهم هذه الشركات لمزيد من الارتفاعات والتي يجني من ورائها المتداولون الأرباح! فما أبرز #أسهم شركات الأدوية التي ارتفعت؟ وهل تعتقد بقرب انتاج لقاح ينهي #الجائحة ؟ #تداول #لقاح #أسهم #استثمار https://t.co/fcJ9NMEkRx 	 32
arabic/1E_favorite query:هناك فقط دولتين قامتا بإعتماد لقاح ل #فيروس_كورونا دون وجود أي دليل علمي على فعاليته وأمانه وهما روسيا والصين، الولايات المتحده تريد أنت تكون الدوله الثالثه. تأكدوا أن الأمر متعلق بالإنتخابات الأمريكيه، #ترمب يريد الفوز بأي ثمن. https://t.co/1Phi2evvfy 	 4
arabic/1E_favorite query:وزارة الصحة الروسية: تم إنتاج الدفعة الأولى من #لقاح فيروس #كورونا https://t.co/7ISfLOzpVT #روسيا 	 13
arabic/1E_favorite query:مصر تعلن عن استعدادها لتوقيع اتفاقية كبرى مع الصين لتصنيع لقاح فيروس كورونا عاجل https://t.co/86UBVyIQWi 	 54
arabic/1E_favorite query:روسيا: إنتاج لقاح #كورونا الروسي "سبوتنيك" سيبدأ في سبتمبر المقبل.. و20 دولة قدمت طلبات للحصول عليه. https://t.co/lTlByN7QGn 	 9
arabic/1E_favorite query:أميركا قد تضطر إلى الاستمرار في فرض إجراءات العزل الاجتماعي مثل أوامر البقاء في المنزل وغلق المدارس حتى عام 2022 ما لم يتم التوصل إلى لقاح لعلاج كورونا . دراسة لباحثين في مجال الصحة العامة بجامعة هارفارد . تتعارض تماما مع ما يروج له البيت الأبيض. https://t.co/F91BeAOrDr 	 0
arabic/1E_favorite query:المفوضية الأوروبية تعلن أن الاتحاد الأوروبي توصل لاتفاق مع شركة /أسترازينيكا/ البريطانية للأدوية لشراء ما بين 300 إلى 400 مليون جرعة من لقاح فيروس كورونا /كوفيدـ19/ في حال توفره، وتعتزم المفوضية شراء الجرعات نيابة عن الأعضاء الـ 27 . #قنا 	 2
arabic/1E_favorite query:#ترامب: سنعلن قريبا عن لقاح ضد #كورونا #الإمارات_اليوم 	 3
arabic/1E_favorite query:#وزارة_الصحة تعلن رسمياً: العمل يجري حالياً لتهيئة وإجراء الاستعدادات للبدء في تجربة اللقاح الصيني الجديد ضد فيروس كورونا في ثلاث مدن رئيسة هي #الرياض و #الدمام و #مكة_المكرمة #الرياض #الدلم #السعودية https://t.co/LhIQLtkG84 	 3
arabic/1E_favorite query:تايمز اوف إنديا:الفريق البحثي لجامعة اكسفورد يعلن : - ابحاث المرحلة الثالثة تنتهي في نوفمبر 2020 - اللقاح لن يكون جاهز قبل منتصف 2021 - حافظ علي نفسك انت وهوه وهيه!https://t.co/2uUt45J3Sa 	 5
arabic/1E_favorite query:الصحة الألمانية تعرب عن تحفظها إزاء اللقاح الروسي المضاد لفايروس #كورونا وأن ليست هناك بيانات معروفة بعد تتعلق بجودة وفعالية وعدم خطورة المصل الروسي .. 	 17
arabic/1E_favorite query:#سبوتنيك_انفوجرافيك | بتكنولوجيا فريدة... لقاح #كورونا الروسي ذو ناقلين ضد الفيروس شاهد المزيد وتعرف على أول #لقاح لكورونا https://t.co/JO1n72jjVR https://t.co/e3282tqhBU 	 16
arabic/1E_favorite query:ألم نقل بأن اللقاح الروسي أمر مبشر وسيسرع من خروج لقاحات أخرى .. ها هي شركة #مودرنا الأمريكية بدأت بتوقيع العقود لبيع عقارها. هي في الأخير وجبة دسمة للشركات العالمية وفرصة لا تعوض. ما يهمنا هو وجود لقاح آمن ينهي معاناة العالم أياً كان مصدره. #كورونا #كوفيد_19 #بوتين #ترامب #صحة https://t.co/VRXq1ylNW6 	 98
arabic/1E_favorite query:اكتشاف جديد في أجسام مصابي كورونا يبشر بمكافحة "أسرع" من ابتكار اللقاح https://t.co/Ok8nXZnszE #كورونا https://t.co/bno8xLDoQK 	 10
arabic/1E_favorite query:الرئيس الروسي "بوتين" يُعلن عن تسجيل أول لقاح ضد فيروس كورونا في العالم. (خبر) https://t.co/VittMz9NsV 	 98
arabic/1E_favorite query:هذا اللقاح يقول بوتين اجتاز كل الاختبارات وتم تسجيله.. اخبار جميلة جداً جداً عالصبح اقدر اقوليكم صباحكم جميل 🌸❤️ https://t.co/x4usMCNeGH 	 5
arabic/1E_favorite query:#روسيا تعمل على تطوير عدة لقاحات محتملة لـ #كورونا في الداخل، كما أنه من المقرر أن تبدأ التجارب الأخيرة للقاحها #سبوتنك_5 الأسبوع المقبل. https://t.co/D1dT6vgv2O 	 25
arabic/1E_favorite query:لم يبق القطاع الصحي بمنأى عن السياسة الامريكية ضىد #ايران المتمثلة في ممارسة الضغوط القصوى عليها حيث ادت هذه السياسة الى الاخلال بالنظام العلاجي في ظل تفشي فيروس #كورونا وقد تضع عراقيل امام حصول ايران على لقاح لهذا الفيروس في حال انتاجه https://t.co/aqOU8VfyIN https://t.co/AOy9wD658V 	 3
arabic/1E_favorite query:اميركا : غير متأكدين من فعالية اللقاح الروسي وسلامته #خبرني #كورونا #أميركا #روسيا https://t.co/PkKXgMFPqm 	 10
arabic/1E_favorite query:روسيا: سعر لقاح فيروس كورونا سيكون متاحاً ، والإنتاج في نوفمبر.(العربية) 	 942
arabic/1E_favorite query:جامعة أوكسفورد: حظوظ نجاح لقاح #كورونا 50% https://t.co/blq43ZAex8 #كوفيد_19 #فيروس_كورونا #البيان_أربعون_عاما #البيان_القارئ_دائما https://t.co/vbRizkj8Qq 	 3
arabic/1E_favorite query:إصابة عاملين بمشروعات كأس العالم في قطر بـ #كورونا #العربية_عاجل https://t.co/a1vIGVFnOW 	 230
arabic/1E_favorite query:جامعة أوكسفورد البريطانية تعلن بدء اختبار لقاح مضاد لـ #كورونا على البشر الخميس المقبل https://t.co/G00Saq9dfZ 	 81
arabic/1E_favorite query:أستراليا ستنتج لقاحا ضد الوباء وتوزعه مجانا على مواطنيها #كورونا https://t.co/AUrvW6rctK 	 1
