arabic/1A_checkworthy query: الموضوع ليس سياسي..فما يحصل في قطر خطير وخطير جداً..انتشار فايروس #كورونا في الدوحة بشكل مخيف ومرعب جداً..ع نظام الأمير تميم طلب المساعدة من منظمة الصحة العالمية والدول ووقف المواصلات مع إيران  لقبائلنا والمقيمين بقطر #تكفون_اقعدوا_في_بيوتكم فنحن في #اعلان_حرب_ضد_كورونا. #امجد_طه	yes
arabic/1A_checkworthy query: العبدالعالي: نرصد انخفاضاً كبيراً في الحالات الحرجة.. وانطلاق اختبارات لقاح #كورونا قريباً. [LINK] [LINK]	yes
arabic/1A_checkworthy query: 📹 أعلن الرئيس الأرجنتيني ألبرتو فرنانديز الأربعاء أنّ #الأرجنتين و #المكسيك ستتولّيان إنتاج اللقاح المستقبلي ضدّ فيروس #كورونا الذي يُطوّره مختبر أسترازينيكا مع جامعة أكسفورد، مشيراً إلى أنّ البلدين سيعملان أيضاً على توزيعه في دول أميركا اللاتينيّة باستثناء #البرازيل. #فرانس_برس [LINK]	no
arabic/1A_checkworthy query: #بوتين يعلن موافقة وزارة الصحة الروسية على أول لقاح روسي فعال لـ #كورونا #COVID19 #Qatar #Doha [LINK]	yes
arabic/1A_checkworthy query: منظمة الصحة العالمية : وقف انتشار فيروس كورونا مرهون بالتوصل إلى لقاح ولكن لا ضمان للوصول إليه كما أنه وحتى فى حال الوصول إلى اللقاح المطلوب فإنه سيكون الالتزام بالإجراءات مطلوباً لحماية كل شخص لنفسه وللآخرين. [LINK]	no
arabic/1A_checkworthy query: هل تنجح #تونس في تطوير لقاح ضد #كورونا باستخدام معارفها في لقاح طورته في وقت سابق ضد داء الكلب؟ [LINK]	no
arabic/1A_checkworthy query: محافظ قنا: تطعيمات لقاح فيروس كورونا مستمرة لـ 7 أيام |صور [LINK]	yes
arabic/1A_checkworthy query: 🎥 #فيديو | الرئيس الروسي يعلن تسجيل بلاده أول لقاح في العالم ضد #كورونا.. ويؤكد: 20 دولة طلبت مليار جرعة ✍️ يوسف عبدالله @Yosef_abdullah 🎬 رانيا الحارثي @Rania_Huss #عكاظ #ان_تكون_اولا #تطبيق_عكاظ #corona [LINK] [LINK]	no
arabic/1A_checkworthy query: اول لقاح في العالم لفيروس #كورونا ، وإن شاء الله مع بدأ التلقيح ترجع حياتنا لطبيعتها بإذن الله #CovidVaccine #коронавирус #Россия ❤️ [LINK]	yes
arabic/1A_checkworthy query: `` كورونا كذبة ، والحكومات تحاول تطعيم الجميع بسبب وباء مزيف ، وليس مرة واحدة فقط ، ولكن عدة مرات ، والتي يجب أن تقاوم هذا الاستبداد ''. الهدف النهائي هو تلقيح البشر جميعا.الشياطين لا تعطي شي مجانا . [LINK]	yes
arabic/1A_checkworthy query: اذا تريد معرفة حقارة مجلس الأمة الكويتي  اليوم كان تركيزهم النواب فقط على السعودية أن السعودية دولة منتشر فيها كورونا  ويطالبون أجلاء كل كويتي بالسعودية  تدرون لماذا لايجرون على ذكر أيران اللي نشرت المرض لهم بالكويت   فقط لن أكبر واحد فيهم راح يداس بالنعال الفارسيه	yes
arabic/1A_checkworthy query: أخيراً : منظمة الصحه تعلن عن إيجابية لقاح #جامعة_أكسفور لمكافحة فايروس #كورونا [LINK]	yes
arabic/1A_checkworthy query: اكتشاف جديد في أجسام مصابي كورونا يبشر بمكافحة "أسرع" من ابتكار اللقاح [LINK] #كورونا [LINK]	yes
arabic/1A_checkworthy query: 💡تعليقا على التغريدة المقتبسة ... هذا تطعيم آخر يجرب في جنوب أفريقيا🇿🇦 بتنسيق و إشراف جامعة ويتس @WitsUniversity 🧠الاستثمار في العقول في الجامعات يجب أن يتمم بالثقة في تلك العقول وهذا ما نراه كمثال واقعي في جنوب أفريقيا حيث 💉AZD1222 تطعيم أوكسفورد و 💉NVX-CoV2373 نوفافاكس [LINK] [LINK]	no
arabic/1A_checkworthy query: روسيا: لقاح #كورونا خلال أيام [LINK] [LINK]	yes
arabic/1A_checkworthy query: بوتين يعلن تسجيل أول لقاح مضاد لكورونا ورئيس الفلبين مستعد لتجربته تخطي الحجب: [LINK] للمزيد: [LINK] #مباشر #روسيا #كورونا #كوفيد19 #covid19 #coronaupdate #corona	yes
arabic/1A_checkworthy query: #عـــــــــاجل: الوزير الأول جراد: الجزائر ستكون من بين الدول الأوائل التي ستقتني لقاح فيروس كورونا	no
arabic/1A_checkworthy query: متطوعون يشاركون في تنظيم المرحلة الثالثة من تجارب لقاح #كورونا غير النشط في #أبوظبي، والمتطوعون يتلقون اللقاح وفق خطوات واضحة، معربين عن ثقتهم بالجهود الحكومية وتعاملها الاحترافي مع الأزمة حرصاً على صحة وسلامة المجتمع #لأجل_الإنسانية [LINK]	yes
arabic/1A_checkworthy query: بشائر خير 🛑 اعلنت اربع دول اوربية من ضمنها المانيا كما صرح وزير الصحة الالماني السيد سبان توقيع عقود آجلة لشراء ٣٠٠ مليون جرعة لقاح (اكسفورد) ضد فيروس كورونا المتوقع انتاج واعتماد اللقاح في بداية عام ٢٠٢١ الدول هي: المانيا فرنسا ايطاليا هولندا [LINK]	yes
arabic/1A_checkworthy query: روسيا: سعر لقاح فيروس كورونا سيكون متاحاً ، والإنتاج في نوفمبر.(العربية)	no
arabic/1A_checkworthy query: يتميز لقاح #جونسون_آند_جونسون بأنه أحادي الجرعة، إضافة لكونه سهل التخزين؛ لأن حفظه لا يستلزم بيئة أكثر برودة من البراد العادي. وقد أوقف اللقاح 66% من حالات كوفيد-19 الخفيفة والخطيرة في تجربة أجريت في ثلاث قارات. فهل يحصل أخيراً على ترخيص الاستخدام الطارئ؟ [LINK]	yes
arabic/1A_checkworthy query: هام جدًا/ "هذا هو أكثر مرض مرعب شاهدته طوال مسيرتي المهنية." هذا ما قاله الطبيب الأمريكي الذي يقود الجهود الدولية للبحث عن لقاح للكورونا. أتمنى من كل شخص قارن الـ #كورونا بالإنفلونزا أو بالغ في تطمين الناس يشوف المقطع للنهاية (النهاية أهم جزء). قمت بترجمة المقطع للعربية. 👇🏼 [LINK]	no
arabic/1A_checkworthy query: #روسيا: تلقينا طلبات للحصول على أكثر من مليار جرعة من لقاح #فيروس_كورونا [LINK]	yes
arabic/1A_checkworthy query: ما هي أكبر عقبة أمام زيادة معدل انتاج لقاحات #كورونا؟ وهل الوعود بانتاج مليار جرعة بنهاية 2021 منطقية؟ كبير المحللين الطبيين في شبكتنا @drsanjaygupta يلقي نظرة فاحصة على خطة تصنيع وتوزيع لقاح "جونسون آند جونسون" الجديد [LINK]	no
arabic/1A_checkworthy query: هذه حقيقة علينا التعامل معها: الأمم الغنية ستحصل على اللقاح أولا !! ولذلك أدرج خبراء الاقتصاد الأمن الدوائي ضمن مكونات الأمن الاقتصادي..فهل نعي دروس كورونا الكثيرة. [LINK]	yes
arabic/1A_checkworthy query: السفير الصيني في السعودية يكشف موعد إنتاج اللقاح الجديد لعلاج فيروس كورونا [LINK] [LINK]	no
arabic/1A_checkworthy query: #وزارة_الصحة ستنفذ في الدراسة السريرية للقاح ضد فيروس #كورونا المستجد على 5000 متطوع كحد أدنى من الأصحاء من خلال: -المجموعة الأولى سيُعطون جرعات منخفضة من اللقاح -المجموعة الثانية فهي مجموعة التحكم الذين سيعطون اللقاح منزوع المواد الفعالة منه Placebo #عاصمة_الربيع [LINK]	yes
arabic/1A_checkworthy query: عاجل 🔴 . . وزارة الصحة الروسية: تم تجربة اللقاح الجديد المضاد لفيروس كورونا بشكل أولي على متطوعين، ولم تظهر أي أعراض جانبية، أو أي أمور غير طبيعية، بل أظهرت نتائج الابحاث بوضوح أن جميع المتطوعين صارت لديهم استجابة مناعية نتيجة تلقي اللقاح.(انترفاكس) . . روسيا [LINK]	yes
arabic/1A_checkworthy query: #أميركا تحجز 100 مليون جرعة من لقاح #كورونا للتفاصيل: [LINK] #نتصدر_المشهد #COVID19 [LINK]	yes
arabic/1A_checkworthy query: #عاجل| مباحثات بين الصحة العالمية و #روسيا حول اللقاح الجديد المضاد لـ #كورونا الذي أعلنته موسكو [LINK]	yes
arabic/1A_checkworthy query: لقاح بريطانيا اثبت نجاحه لعند توة والجسم دار اجسام مضادة ضد كورونا ومصر اول دولة عربية اتفقت على حصولها لجرعات منه مازال تجارب معينة وبريطانيا تبدا في انتاجه في شهر 9 في حد عنده معلومة إذا كان تم التواصل مع اكسفورد بيش يتم توفيره هنا ولا مازال؟ [LINK]	yes
arabic/1A_checkworthy query: صحيفة newsweek الأمريكية:هل تعرف من الذي اقترح النظافة الشخصية والحجر الصحي أثناء الوباء؟إنه محمد نبي الإسلام قبل 1400 عام. لم يكن أبدا خبيرًا في مسائل الأمراض الفتاكة إلا أن محمد كان لديه نصيحة رائعة لمنع ومكافحة تطور وباء مثل فيروس كورونا لقراءة المقال [LINK]	yes
arabic/1A_checkworthy query: وزير الصحة الأردني الأسبق سعد الخرابشة: تعجل #روسيا في إنتاج لقاح #كورونا ﻷسباب سياسية واقتصادية.. والسرعة يجب ألا تكون على حساب الفاعلية والأمان #العربية [LINK]	no
arabic/1A_checkworthy query: إن اقصر مدة استلزمت لتصنيع لقاح والتأكد من جدواه وسلامته (مع التحفظ) من مرحلة التطوير حتى الإنتاج في العصر الحديث كانت 4 سنوات لذلك إعطاء لقاح لعموم الناس أكثر مخاطرة من الإصابة بالفيروس الذي ٩٩% نسبة التعافي منه دون لقاح ...ألا ليت قومي يعقلون [LINK]	yes
arabic/1A_checkworthy query: #روسيا: الإنتاج التجاري للقاح الجديد ضد #كورونا سيتوفر في سبتمبر من العام الحالي و20 دولة تقدمت بطلب شراء مليار جرعة منه لكن #واشنطن_بوست تقول إن التجارب النهائية لهذا اللقاح لم تنتهِ بعد! [LINK] #العربية	yes
arabic/1A_checkworthy query: #السعودية تحضر لإجراء تجربة سريرية على لقاح لـ #كورونا [LINK]	no
arabic/1A_checkworthy query: #روسيا تعلن إنتاج أول دفعة من لقاح #كورونا [LINK]	no
arabic/1A_checkworthy query: العالم يتسابق لانتاج لقاح #كورونا ولا يهم من الأول سيفرح العالم بأول لقاح اعلان روسيا السابق لأوانه عن اختراع اللقاح لا يفرحنا لأنه لم يتم تجريبه على آلاف الناس لمعرفة الأعراض الجانبية ولو جربه بوتين على ابنته هناك تحفظات في #ألمانيا على اللقاح الروسي [LINK]	yes
arabic/1A_checkworthy query: سباق علمي لإيجاد لقاح مضاد ل #كورونا [LINK]	no
arabic/1A_checkworthy query: شريحة ID 2020 لقاح فيروس كورونا وملامح النظام العالمي الجديد من خلالها [LINK]	no
arabic/1A_checkworthy query: #عاجل بالوثيقة...الصحة تبحث عن متطوعين لتجريب مطعوم للكورونا من " صنع صيني اماراتي " [LINK] #الوقائع #الوقائع_الاخبارية #الاردن الوقائع - alwakaai #الاردن #كورونا #حظر_تجول #خليك_بالبيت	yes
arabic/1A_checkworthy query: 🔴البعض يعتقد مخطئاً أن المنافسه بين الدول من أجل بضعة مليارات‼️ هل تعلمون، بأن الولايات المتحدة الأمريكية 🇺🇸 لوحدها، قامت بشراء ١٠٠ مليون جرعة لقاح #كورونا #كوفيد_19 من شركة Biontech الألمانية بمبلغ ١.٦ مليار يورو‼️ وأيضاً ١٠٠ مليون جرعة من شركة Novavax بمبلغ ١.٦ مليار دولار‼️	yes
arabic/1A_checkworthy query: عاجل من بلومبرغ ؛ بوتين يعلن إن روسيا سجلت اول لقاح لفيروس كرونا يعمل على تعزيز المناعة، وأضاف انه تم تطعيم إحدى بناته بالفعل بهذا اللقاح .. !!! [LINK]	no
arabic/1A_checkworthy query: روسيا سجلت لقاح "سبوتنيك في" وبدأت انتاجه وتقول إنه يخلق مناعة ضد #كورونا لمدة عامين ورغم الانتقادات ترامب يعلن عن تفاؤله تجاهه #صباح_العربية [LINK]	yes
arabic/1A_checkworthy query: روسيا تعلن انها طوّرت اول لقاح ضدد كورونا والرئيس بوتين يلقّح ابنته.. #Covid_19 قولوا الله.. 🙌	yes
arabic/1A_checkworthy query: #لجنه_مكافحه_كورونا : توفير اللقاح نهاية العام.. ونصل لصفر إصابات خلال أيام #فيروس_كورونا للتفاصيل.. [LINK]	yes
arabic/1A_checkworthy query: عاجل | غوتيريش: #كورونا أثبت هشاشة العالم ويجب توحيد الجهود للتوصل إلى لقاح (العربية) [LINK] [LINK]	no
arabic/1A_checkworthy query: ✅ 5 الاف متطوع سيتم استهدافهم لتجربة لقاح #فيروس_كورونا في السعودية 🇸🇦 ✅ بعد ان تم التأكد من فاعلية وأمان اللقاح في المرحلتين الأولى والثانية في الصين 🇨🇳	yes
arabic/1A_checkworthy query: تقرير برنامج #المسافة_الاجتماعية عن مساعي فرق البحث العلمي عبر العالم لابتكار لقاح مضاد لفيروس #كورونا .. #لأجل_قطر_كلنا_في_البيت #forqatarstayhome [LINK]	no
arabic/1A_checkworthy query: #عاجل| كل ما تريد معرفته عن أول لقاح روسي لعلاج #كورونا بعد اعتماد #بوتين [LINK]	yes
arabic/1A_checkworthy query: لقاح #فيروس_كورونا (كوفيد-١٩) آمن وفعال بنسبة ٨٦٪ في الوقاية من الفيروس، و٩٩٪ في إنتاج الأجسام المضادة و ١٠٠٪ في الوقاية من الوصول للحالات المتوسطة والشديدة 👌 لحجز اللقاح: [LINK] للمزيد من المعلومات والاستفسار يرجى الاتصال على الخط الساخن: ١٥٣٣٥ #معًا_نطمئن [LINK]	yes
arabic/1A_checkworthy query: الرئيس الروسي #فلاديمير #بوتين يعلن تسجيل أول لقاح في العالم ضد فيروس #كورونا #روسيا #أمريكا #تركيا #اليونان #العراق #ليبيا #تونس #مصر #الجزائر #المغرب #السودان #اليمن #قطر #لبنان #السكويت #السعودية #Russia #Turkey #Greece #USA #France #Spain #Italia [LINK]	no
arabic/1A_checkworthy query: #الهند تختبر ثلاثة لقاحات ضد #كورونا وجاهزة لإنتاجها. #بوابة_الأخبار [LINK]	no
arabic/1A_checkworthy query: #عاجل | بوتين: روسيا تبدأ قريباً إنتاج لقاح #كورونا على مستوى واسع	yes
arabic/1A_checkworthy query: #العفو_الدولية تفضح نظام تميم الإرهابي .. #قطر تترك العمال يواجهون الموت بـ #كورونا #صدى_البلد #البلد  [LINK]	yes
arabic/1A_checkworthy query: عاجل مسؤولين في منظمة الصحة العالمية ارسلوا تحذير لنظام قطر بعد ان رفضت وزارة الصحة بالدوحة تجهيز مستشفى للعمالة المصابة(آسيوية وأفريقية)ب #كورونا وأمر @TamimBinHamadبمعالجة الأمر اعلامياً(غداً)ووصل عدد المصابين لأكثر من862 #حظر_تجول_اجباري_ينقذنا #تكفون_اقعدوا_في_بيوتكم #امجد_طه	yes
arabic/1A_checkworthy query: وزير الصحة الجزائري للسفير الصيني: مهتمون بالحصول على لقاح #سكاي_أخبار #كورونا #لقاح_كورونا [LINK]	yes
arabic/1A_checkworthy query: #الشروق | توقيع اتفاقية تعاون بين مصر والصين في مجال تصنيع لقاحات فيروس كورونا الشهر المقبل [LINK] #كورونا #فيروس_كورونا #COVID19 [LINK]	no
arabic/1A_checkworthy query: @ABMOHARRAM @Amr_M_Hashim @virolvlog المعلومات المتاحة عن اللقاح الروسي من منظمة الصحة العالمية (حتى الان) انه مازال في المرحلة الاولى من التجارب .. و روسيا تتحدث عن اللقاح و كأنه في المرحلة الثالثة دون نشر نتائج المرحلتين الاولى و الثانية او حتى تسجيل تجاربهم على مواقع التجارب الاكلينيكية [LINK] [LINK]	yes
arabic/1A_checkworthy query: انخفاض أعداد الوفيات والإصابات بوباء #كورونا في إيطاليا وفرنسا وألمانيا، وتراجع عدد الوفيات اليومي في أمريكا بنحو ألف حالة. معهد "باول إيرليش" الألماني يبدأ أول اختبار سريري على لقاح جديد، وجامعة أكسفورد البريطانية تبدأ اختبارا مماثلا. اللهم اجعله شهر توبة ورحمة وعافية.	no
arabic/1A_checkworthy query: تقوم الصين ومنذ شهر يوليو الماضي بإعطاء لقاح كورونا لعاملين أساسيين لديها تحت بند 'الاستخدام الطارئ'، فيما بدا كأول إقرار من الصين على استعمالها للقاح خارج نطاق التجارب السريرية.. فهل عدم قدرة الشخص على رفض اللقاح تجعل منه "متطوعاً"..؟! . [LINK]	yes
arabic/1A_checkworthy query: #الصحة: •ننصح الجميع بالحصول على اللقاحات المضادة لـ #كورونا بأسرع وقت ممكن •أكثر من مليون جرعة لقاح معطاة في #المملكة •اللقاحات المعتمدة في المملكة مجازة من هيئة الغذاء والدواء •اللقاحات تجمع بين الفعالية والمأمونية ولم نسجل أي أعراض جانبية	yes
arabic/1A_checkworthy query: 🔴الرئيس الروسي #فلاديمير_بوتين يعلن عن تسجيل أول لقاح ضد فيروس #كورونا لأول مرة في العالم 🔴بوتين: أعلم اللقاح يعمل بشكل فعال للغاية، ويشكل مناعة مستقرة، وأكرر أنه اجتاز جميع الاختبارات اللازمة [LINK]	yes
arabic/1A_checkworthy query: 5000 متطوع في تجارب لقاح #كوفيد_19 للتفاصيل: [LINK] #نتصدر_المشهد #نلتزم_لننتصر #COVID19 #CommitToWin [LINK]	no
arabic/1A_checkworthy query: #لوسيل | #انفوجرافيك 4 مليارات جرعة من لقاح #كورونا قريبا بالأسواق #صحيفة_لوسيل #سلامتك_هي_سلامتي [LINK]	no
arabic/1A_checkworthy query: #لواء_5يونيو| رئيس المركز الروسي للأوبئة أكد نجاح لقاح جديد موجه ضد فيروس كورونا في اختباره على البشر ، وأثبت الاختبار وجود مناعة لدى الأشخاص الذين تعرضوا له ولم يسفر عن ظهور أية أعراض سلبية. [LINK]	yes
arabic/1A_checkworthy query: #سيف_بن_زايد: في سبيل الإنسانية 15 ألف متطوع من 107 جنسيات تعيش في دولة #الإمارات من مواطنين ومقيمين يشاركون في تجارب لقاح "كوفيد19" غير النشط #نتصدر_المشهد #نلتزم_لننتصر #COVID19 #CommitToWin [LINK]	yes
arabic/1A_checkworthy query: منظمة الصحه العالميه : حتى الان لم نجد تغييرا فى جينيات او سلوك فيروس كورونا او فى تكوينه لازال الخبراء يعملون على تطوير لقاح مناسب له @ م ك م	no
arabic/1A_checkworthy query: شركة فرنسية: لقاح #كورونا سيُتاح في جميع أنحاء العالم في وقت واحد لتخطي الحجب [LINK] للمزيد [LINK]	yes
arabic/1A_checkworthy query: #كورونا #كوفيد_19 اعلان الرئيس الروسي عن اكتشاف وبدء تصنيع اللقاح ضد كورونا مفاجئ ودرامي، العالم اجمع على مراحل معتمدة للتجارب السريرية لايمكن تخطيها، ولا يمكن بحال من الأحوال الجزم ان هذا اللقاح آمن في هذه الفترة القصيرة حتى ولو استخدمته ابنت بوتن هذه مخاطرة لا أحد يعلم عواقبها [LINK]	no
arabic/1A_checkworthy query: #كوبا #فيروس_كورونا #لقاح كوبا تبدأ التجارب النهائية على لقاحين تم تصنيعهم محليا .. صراحة انجاز كبير لهذه الجزيرة الصغيرة والفقيرة! [LINK] via @financialtimes	yes
arabic/1A_checkworthy query: عاجل | الرئيس الروسي فلاديمير بوتين يعلن تسجيل أول لقاح في العالم مضاد لفيروس #كورونا [LINK]	yes
arabic/1A_checkworthy query: #ترمب: لقاح #كورونا ربما يكون جاهزا يوم الانتخابات الرئاسية في 3 نوفمبر #عكاظ #ان_تكون_اولا #تطبيق_عكاظ [LINK]	yes
arabic/1A_checkworthy query: إنجاز إماراتي جديد بتجارب لقاح #كورونا 15000 متطوع من 107 جنسيات يشاركون بالتجارب السريرية الأولى عالميا، الجارية في #الإمارات للمرحلة الثالثة للقاح "كوفيد-19" غير النشط، في أقل من شهر [LINK]	no
arabic/1A_checkworthy query: يتم تشخيص COVID-19 لأي مشكلة في الجهاز التنفسي وفقًا لموظف المستشفى هذا..وهكذا تم تزيف الحقائق وأعطى العالم ارقام ضخمه لاعداد المصابين وتخويف الناس وفرض قوانين أحترازيه لتضيق الخناق على الشعوب كي تقبل اخذ اللقاح مقابل الحرية [LINK]	yes
arabic/1A_checkworthy query: #العراق يحجز لقاح فيروس #كورونا لـ 20% من سكانه [LINK]	yes
arabic/1A_checkworthy query: #عكاظ ترصد أحدث الدراسات العلمية وتطورات «ماراثون اللقاح» (2 من 2) دواء «العجز الجنسي».. معجزة ! #كورونا @OKAZ_online [LINK]	yes
arabic/1A_checkworthy query: #عاجل | ثلاث ايام تفصل العالم عن اول لقاح معتمد لعلاج فيروس #كورونا حيث اعلنت روسيا بإنتهاء تجاربها والموافقة عليه وسيتم تسجيله بعد ثلاث ايام باذن الله	no
arabic/1A_checkworthy query: #روسيا: الإنتاج التجاري للقاح الجديد ضد #كورونا سيتوفر في سبتمبر من العام الحالي و20 دولة تقدمت بطلب شراء مليار جرعة منه لكن #واشنطن_بوست تقول إن التجارب النهائية لهذا اللقاح لم تنتهِ بعد! [LINK] #العربية	yes
arabic/1A_checkworthy query: من الخبر .. تجد ان التصريح بأن التطعيم سيتم تسجيله لأنه أثبت أنه آمن لكن..لكي يتم اعتماد أي تطعيم يجب أن نثبت أنه ⛑💉آمن(المرحلة الأولى) 💉👍فعال وآمن(المرحلة الثانية) 💉👍✅فعال ومستمر بالفاعلية وآمن على شريحة كبيرة لذلك يبدو من التصريح أن التطعيم المنسوب لروسيا قيد التجربة [LINK] [LINK]	no
arabic/1A_checkworthy query: ،يقول بيل ان اللقاح الأولي قد لا يكون كافياً. إنه مخصص فقط للاستجابة للطوارئ ، ويستخدم بشكل أساسي في البلدان المتقدمة. أنا محظوظ لأنني أستطيع إنتاجه بكميات كبيرة في نهاية هذا العام. ستتم الموافقة على العديد من اللقاحات الأخرى في عام 2021. '' [LINK]	no
arabic/1A_checkworthy query: #بوتين يعلن عن تسجيل أول لقاح في العالم ضد فيروس #كورونا وابنته أخذت اللقاح [LINK]	no
arabic/1A_checkworthy query: وزارة الصحة الروسية : اللقاح الروسي ضد فيروس كورونا المستجد؛ دخل مرحلة الاختبارات النهائية، ومن المتوقع تسجيله رسمياً الأسبوع المقبل [LINK]	yes
arabic/1A_checkworthy query: وأوضح فيتالي زفيريف الأستاذ ورئيس مختبر في معهد ميتشنيكوف للأبحاث أنه من المبكر جداً التصديق على لقاح لم يخضع للتجارب بما فيه الكفاية للتأكد من سلامته #كورونا #اندبندنت_عربية_تغنيك [LINK]	yes
arabic/1A_checkworthy query: مصادر : لقاح كورونا يصل الى #الكويت مع حلول فصل الربيع أو الصيف 2021 على أبعد تقدير.. لمواجهة أي موجة ثانية محتملة. #الكويت #كورونا [LINK]	no
arabic/1A_checkworthy query: الأمين العام لـ #الأمم_المتحدة أنطونيو #غوتيريش: #كورونا أثبت هشاشة العالم وعلينا التواضع.. ويجب توحيد الجهود للتوصل إلى لقاح ضد #كورونا. #عكاظ #ان_تكون_اولا #تطبيق_عكاظ [LINK] [LINK]	no
arabic/1A_checkworthy query: #المكسيك: لقاح #كورونا سيكلف 4 دولارات فقط [LINK] #البيان_القارئ_دائما	no
arabic/1A_checkworthy query: #لواء_5يونيو| لقاح تجريبي من تطوير جامعة أوكسفورد البريطانية يحقق نتائج واعدة في مكافحة فيروس كورونا إذ يبدو اللقاح حتى الآن آمنا ويحقق استجابة مناعية جيدة ضد الفيروس. [LINK]	yes
arabic/1A_checkworthy query: 🔻لقاح وهم كورونا السام 💉🚫 قد يقتل 50 مليون شخص في الولايات المتحدة . [LINK]	no
arabic/1A_checkworthy query: #بوتين يعلن عن تسجيل أول لقاح ضد فيروس #كورونا في العالم [LINK] [LINK]	yes
arabic/1A_checkworthy query: #الشبيبة بأقل من قيمته و "لفترة محدودة"...شركة مودرنا تعلن سعر لقاح #كورونا [LINK]	no
arabic/1A_checkworthy query: #روسيا لقاح #COVID19 ومن أجل تعزيز المناعة يحقن مرتين حيث تتضمن الحقنة الأولى مكونا واحدا للقاح وبعد 3 أسابيع يحقن مرة أخرى باستخدام مكون ثان للقاح. وتتضمن التعليمات كذلك ملاحظة تشير إلى أن شخصا يخضع للتطعيم يجب أن يبقى تحت رقابة الأطباء لمدة 30 دقيقة لقاح #COVID19 [LINK]	yes
arabic/1A_checkworthy query: عندما اعلن الرئيس #اردغان ان #تركيا 🇹🇷 الثالثة بتطوير لقاح ضد فيروس كورونا اعلن فورا الرئيس #بوتين عن تسجيل اول لقاح ضد فيروس كورونا وعلى هذا فليتنافس المتنافسون	yes
arabic/1A_checkworthy query: الدكتورة فريدة الحوسني المتحدث الرسمي عن القطاع الصحي بالدولة، حول مستجدات فيروس #كورونا المستجد: لا يمكن أن يتسبب لقاح "#كوفيد_19" بظهور نتيجة إيجابية للمرض #اخترت_التطعيم #يدا_بيد_نتعافى #ChoosetoVaccinate @DrFaridaHosani @mohapuae [LINK]	no
arabic/1A_checkworthy query: سلالة جديدة أشد عدوى من فيروس كورونا تجتاح العالم وتصعّب تطوير لقاح ضده! - عاجل [LINK]	yes
arabic/1A_checkworthy query: بالرغم من ما أوحت به بعض الدراسات الحديثة من عدم استمرارية المضادات بعد الإصابة ب #كوفيد_19 لأكثر من عدة أشهر إلا أن علماء أبحاث من جامعة ييل يعتقدون بأن المناعة المستحثة من اللقاح ستدوم أطول بسبب جاهزية الخلايا المنتجة لهذه المضادات في حال تعرضها للفيروس [LINK]	yes
arabic/1A_checkworthy query: حذر نائب رئيس الأطباء في انجلتره البريطانيين- الذين تلقوا لقاح الإنفلونزا- بأنهم ضمن فئة "المخاطر العالية" من #كورونا، ويجب أن يعزلوا أنفسهم لمدة ١٢ أسبوعا! [LINK]	yes
