topic	tweet_id	class_label	run_id
COVID-19	1407636539325173764	0	mt5
COVID-19	1430662955700469760	1	mt5
COVID-19	1420914641971171334	0	mt5
COVID-19	1443304790155476996	0	mt5
COVID-19	1412321544374792192	0	mt5
COVID-19	1423172321825669121	0	mt5
COVID-19	1408099722242441223	0	mt5
COVID-19	1431559842687295489	1	mt5
COVID-19	1441076209970925576	1	mt5
COVID-19	1414348225545490434	0	mt5
COVID-19	1429319851630338049	1	mt5
COVID-19	1411097619250692100	1	mt5
COVID-19	1436437304273481734	0	mt5
COVID-19	1407487537128615941	1	mt5
COVID-19	1408206953302704131	0	mt5
COVID-19	1413106098358398983	1	mt5
COVID-19	1440541715950039041	1	mt5
COVID-19	1439899830910865411	0	mt5
COVID-19	1429318850881929219	1	mt5
COVID-19	1432690056389607431	0	mt5
COVID-19	1432270922640236545	0	mt5
COVID-19	1427284754399956997	1	mt5
COVID-19	1409147621705400326	1	mt5
COVID-19	1409016642789679105	0	mt5
COVID-19	1431450197067026433	1	mt5
COVID-19	1419890200742932497	0	mt5
COVID-19	1428123192107929602	0	mt5
COVID-19	1418798295036612615	0	mt5
COVID-19	1409782265442353156	0	mt5
COVID-19	1407711342551838724	0	mt5
COVID-19	1429309229555408896	0	mt5
COVID-19	1428115077308289025	0	mt5
COVID-19	1439757386244308992	0	mt5
COVID-19	1418803004480839681	1	mt5
COVID-19	1427229983597121537	0	mt5
COVID-19	1442615056148189184	0	mt5
COVID-19	1407647814054776837	0	mt5
COVID-19	1436618478308495364	0	mt5
COVID-19	1436240151307509767	0	mt5
COVID-19	1437848669731053580	0	mt5
COVID-19	1407379865788166147	0	mt5
COVID-19	1422157244318298114	1	mt5
COVID-19	1429897333295173640	0	mt5
COVID-19	1429194285669355527	1	mt5
