topic	tweet_id	class_label	run_id
COVID-19	1387668658630057987	1	mt5
COVID-19	1387675660987011072	0	mt5
COVID-19	1388149265743089667	1	mt5
COVID-19	1388149836042604544	1	mt5
COVID-19	1366399746873692163	1	mt5
COVID-19	1366400289327091716	0	mt5
COVID-19	1366506406971588620	0	mt5
COVID-19	1366858421631397892	1	mt5
COVID-19	1366867229749501961	0	mt5
COVID-19	1366958182757711877	0	mt5
COVID-19	1367418309814202368	1	mt5
COVID-19	1367473660756426753	1	mt5
COVID-19	1367749839799390209	0	mt5
COVID-19	1367963469476151296	0	mt5
COVID-19	1367985754190839809	1	mt5
COVID-19	1368209733707046920	1	mt5
COVID-19	1368502523913531395	0	mt5
COVID-19	1368516200284717057	1	mt5
COVID-19	1369431352613953540	1	mt5
COVID-19	1369661670130393094	1	mt5
COVID-19	1369694331863502856	1	mt5
COVID-19	1369999559271866373	0	mt5
COVID-19	1370022478404198402	0	mt5
COVID-19	1370111548597886980	1	mt5
COVID-19	1370139184778870788	1	mt5
COVID-19	1370435249864314883	1	mt5
COVID-19	1370468152996421635	0	mt5
COVID-19	1371107221237551108	0	mt5
COVID-19	1371126627065823238	1	mt5
COVID-19	1371160090502397954	0	mt5
COVID-19	1371244005816733697	0	mt5
COVID-19	1371354438967902209	1	mt5
COVID-19	1371831274181165064	1	mt5
COVID-19	1371839434291884034	1	mt5
COVID-19	1371899971700727814	1	mt5
COVID-19	1371947672446337027	0	mt5
COVID-19	1372214647781265409	1	mt5
COVID-19	1372828233494847490	0	mt5
COVID-19	1372840485107212289	1	mt5
COVID-19	1373032233787928579	1	mt5
COVID-19	1373714824597757955	1	mt5
COVID-19	1373720802802204673	0	mt5
COVID-19	1374420359420674054	0	mt5
COVID-19	1374422984329293833	0	mt5
COVID-19	1374880315739635712	1	mt5
COVID-19	1375117395925344258	1	mt5
COVID-19	1375161514974449671	1	mt5
COVID-19	1375821127415660549	0	mt5
COVID-19	1375924885512466436	1	mt5
COVID-19	1376114673829998594	1	mt5
COVID-19	1376187508782956557	1	mt5
COVID-19	1376768956917223426	0	mt5
COVID-19	1376823339210186759	1	mt5
COVID-19	1376834665902977032	0	mt5
COVID-19	1376875929419517952	1	mt5
COVID-19	1377143078956322817	1	mt5
COVID-19	1377208739439202304	1	mt5
COVID-19	1377285840511066113	0	mt5
COVID-19	1356240938163695626	0	mt5
COVID-19	1356241044040507393	0	mt5
COVID-19	1356245423237828612	0	mt5
COVID-19	1356249836719370242	0	mt5
COVID-19	1356486554877898753	0	mt5
COVID-19	1356492359782006788	1	mt5
COVID-19	1356493789326639106	1	mt5
COVID-19	1356877592540839936	1	mt5
COVID-19	1356880073123586048	1	mt5
COVID-19	1356985348258226176	0	mt5
COVID-19	1356986520993992707	1	mt5
COVID-19	1356989188604891143	0	mt5
COVID-19	1356989417865547785	1	mt5
COVID-19	1357222591614844929	1	mt5
COVID-19	1357230038580535303	1	mt5
COVID-19	1357232361189101573	1	mt5
COVID-19	1357605381053292546	0	mt5
COVID-19	1357774580354609155	0	mt5
COVID-19	1357775064503042056	1	mt5
COVID-19	1358143990030295040	1	mt5
COVID-19	1358154792221224962	0	mt5
COVID-19	1358156895090073600	0	mt5
COVID-19	1358333482318114818	1	mt5
COVID-19	1358381450047938562	1	mt5
COVID-19	1358460517459783681	0	mt5
COVID-19	1358467871970635784	0	mt5
COVID-19	1359081713335492613	1	mt5
COVID-19	1359092739351207939	1	mt5
COVID-19	1359259867064770564	0	mt5
COVID-19	1359279723017351169	1	mt5
COVID-19	1359837225710735367	1	mt5
COVID-19	1359841033106960388	0	mt5
COVID-19	1360230794443296771	1	mt5
COVID-19	1360966073626025985	0	mt5
COVID-19	1362069797412823043	1	mt5
COVID-19	1362393098630926341	0	mt5
COVID-19	1362492956658307073	0	mt5
COVID-19	1362503409694355459	1	mt5
COVID-19	1362510838955925509	0	mt5
COVID-19	1362877835426344974	1	mt5
COVID-19	1363199852692275200	0	mt5
COVID-19	1363460271294066690	0	mt5
COVID-19	1363461886918987778	1	mt5
COVID-19	1363465076544573442	1	mt5
COVID-19	1363473534845145090	1	mt5
COVID-19	1363539161697902596	0	mt5
COVID-19	1363541089119064064	1	mt5
COVID-19	1363546976759988225	0	mt5
COVID-19	1363927532400164872	0	mt5
COVID-19	1363928282463371267	1	mt5
COVID-19	1365789800922558468	0	mt5
COVID-19	1356250104995442697	0	mt5
COVID-19	1356884630604042244	0	mt5
COVID-19	1357771146876379136	1	mt5
COVID-19	1357777837982441473	1	mt5
COVID-19	1358802866761314310	0	mt5
COVID-19	1358803348225478656	1	mt5
COVID-19	1360559696088760323	1	mt5
COVID-19	1361833125349842947	1	mt5
COVID-19	1363200443241934850	1	mt5
COVID-19	1363465513905627144	1	mt5
COVID-19	1363546251510300675	1	mt5
COVID-19	1363937712068304898	1	mt5
COVID-19	1364241248928858114	1	mt5
COVID-19	1365931896606257154	1	mt5
COVID-19	1357234165977128960	0	mt5
COVID-19	1357614522819899392	1	mt5
COVID-19	1357773533800202241	0	mt5
COVID-19	1358335990671282177	1	mt5
COVID-19	1358357667484467202	0	mt5
COVID-19	1358189361968332802	1	mt5
COVID-19	1358370644765908992	1	mt5
COVID-19	1359088317300678656	1	mt5
COVID-19	1359094299716124677	1	mt5
COVID-19	1360925421169238020	1	mt5
COVID-19	1362072269380550661	1	mt5
COVID-19	1362838196598497284	1	mt5
COVID-19	1362879171828023301	0	mt5
COVID-19	1362880494371823628	1	mt5
COVID-19	1365191476452409346	1	mt5
COVID-19	1365929632806166536	0	mt5
COVID-19	1388745100658839552	0	mt5
COVID-19	1388817814027386886	1	mt5
COVID-19	1388953182580117506	1	mt5
COVID-19	1390165655534673920	0	mt5
COVID-19	1390411839666737152	0	mt5
COVID-19	1390418674322972676	0	mt5
COVID-19	1390599336883593216	0	mt5
COVID-19	1390600169956286465	1	mt5
COVID-19	1390600785529085952	1	mt5
COVID-19	1391428895463903237	1	mt5
COVID-19	1391456010485784576	1	mt5
COVID-19	1391700819901362179	1	mt5
COVID-19	1391739844053938179	1	mt5
COVID-19	1391748321832837121	0	mt5
COVID-19	1391748639672913925	0	mt5
COVID-19	1392108507818774535	0	mt5
COVID-19	1392136837272068097	1	mt5
COVID-19	1392137190101168139	1	mt5
COVID-19	1392142262935638021	1	mt5
COVID-19	1393491231712452609	0	mt5
COVID-19	1393591672957771777	1	mt5
COVID-19	1394538068863033347	1	mt5
COVID-19	1394544413892911105	1	mt5
COVID-19	1395056370286747650	0	mt5
COVID-19	1395058509755125768	1	mt5
COVID-19	1395369980393316355	0	mt5
COVID-19	1395372515837595653	0	mt5
COVID-19	1395376924084555779	1	mt5
COVID-19	1396170814677037064	1	mt5
COVID-19	1396219598912081924	1	mt5
COVID-19	1396467005188939778	0	mt5
COVID-19	1396572396841283584	1	mt5
COVID-19	1396580313652994048	1	mt5
COVID-19	1396813793800372225	0	mt5
COVID-19	1396825784992604162	1	mt5
COVID-19	1397086752435838976	0	mt5
COVID-19	1397091211828137985	1	mt5
COVID-19	1397117272196534273	1	mt5
COVID-19	1397123049636442112	1	mt5
COVID-19	1397125477538619393	0	mt5
COVID-19	1397272140228055048	1	mt5
COVID-19	1397799487708532739	1	mt5
COVID-19	1397800194671104002	1	mt5
COVID-19	1397803771632160769	0	mt5
COVID-19	1397807888471625730	1	mt5
COVID-19	1398221450297982980	0	mt5
COVID-19	1398304225579483141	1	mt5
COVID-19	1398384922419732486	1	mt5
COVID-19	1398387971154382850	1	mt5
COVID-19	1398971920557694979	1	mt5
COVID-19	1399089073155985410	0	mt5
COVID-19	1399092821190189056	0	mt5
COVID-19	1399352870584135688	1	mt5
COVID-19	1399355541357531141	0	mt5
COVID-19	1267317351667695620	1	mt5
COVID-19	1267359939758096384	1	mt5
COVID-19	1267496742095917057	1	mt5
COVID-19	1267543625128443907	1	mt5
COVID-19	1267730523528613890	1	mt5
COVID-19	1267792044942135296	0	mt5
COVID-19	1267831496913694720	1	mt5
COVID-19	1267924104197410818	1	mt5
COVID-19	1267935712017633288	1	mt5
COVID-19	1268142889768493063	1	mt5
COVID-19	1268162107029233664	0	mt5
COVID-19	1268249315815886849	0	mt5
COVID-19	1268840807563497473	0	mt5
COVID-19	1268860422393933826	0	mt5
COVID-19	1269019710366126085	1	mt5
COVID-19	1269151131722297344	1	mt5
COVID-19	1269323007610310656	1	mt5
COVID-19	1269545508210708480	1	mt5
COVID-19	1270117424621400066	1	mt5
COVID-19	1270800956335194113	1	mt5
COVID-19	1271191658634399744	1	mt5
COVID-19	1271820900380413954	1	mt5
COVID-19	1272199131805691905	1	mt5
COVID-19	1272530752685641730	0	mt5
COVID-19	1272891666425356293	1	mt5
COVID-19	1273851521206235136	1	mt5
COVID-19	1273916378928623616	1	mt5
COVID-19	1274092923819307014	0	mt5
COVID-19	1274232807896858625	0	mt5
COVID-19	1274359255068479489	0	mt5
COVID-19	1275075613359927296	1	mt5
COVID-19	1275373047441231873	1	mt5
COVID-19	1275404501797740550	0	mt5
COVID-19	1275653634068529152	1	mt5
COVID-19	1275732522928943109	0	mt5
COVID-19	1275816750270070786	0	mt5
COVID-19	1275829278475780096	0	mt5
COVID-19	1275995898934202370	0	mt5
COVID-19	1276118925684674560	1	mt5
COVID-19	1276156024379015175	1	mt5
COVID-19	1276189059048787969	0	mt5
COVID-19	1276621146968985601	0	mt5
COVID-19	1276842779197480962	0	mt5
COVID-19	1277552901276106752	0	mt5
COVID-19	1277588399726223360	1	mt5
COVID-19	1277646868923777024	0	mt5
COVID-19	1277828530651398145	1	mt5
COVID-19	1245275090792611840	0	mt5
COVID-19	1245416052009439232	0	mt5
COVID-19	1246060356587249664	0	mt5
COVID-19	1247103263301926912	1	mt5
COVID-19	1247633956993994762	0	mt5
COVID-19	1247792611038859276	0	mt5
COVID-19	1247806153238515713	0	mt5
COVID-19	1248151620325687301	0	mt5
COVID-19	1248714371494301697	1	mt5
COVID-19	1248969002229129218	0	mt5
COVID-19	1249222114655207430	0	mt5
COVID-19	1249913261581049857	0	mt5
COVID-19	1250698440490786816	1	mt5
COVID-19	1251074534511382528	1	mt5
COVID-19	1251463618182311936	1	mt5
COVID-19	1252305162871484418	1	mt5
COVID-19	1252591983501197315	0	mt5
COVID-19	1252672480810094592	0	mt5
COVID-19	1252866870023090176	1	mt5
COVID-19	1253017205152845825	1	mt5
COVID-19	1253677803079380992	1	mt5
COVID-19	1255124297430908930	1	mt5
COVID-19	1255141317622943748	0	mt5
COVID-19	1255242183852113922	0	mt5
COVID-19	1255602576420110338	1	mt5
COVID-19	1326532746324402177	0	mt5
COVID-19	1328831787229962253	1	mt5
COVID-19	1331190212463124481	0	mt5
COVID-19	1311637815864758273	0	mt5
COVID-19	1311671175253295104	0	mt5
COVID-19	1311678740338966529	0	mt5
COVID-19	1311681510093795330	0	mt5
COVID-19	1311928286998663168	1	mt5
COVID-19	1311934502806196224	0	mt5
COVID-19	1312320903364120581	0	mt5
COVID-19	1312329923386920960	1	mt5
COVID-19	1312367531454332930	0	mt5
COVID-19	1312788674053050368	1	mt5
COVID-19	1313162032556900352	0	mt5
COVID-19	1313441390664265728	1	mt5
COVID-19	1313454612377206785	0	mt5
COVID-19	1313533724458471425	1	mt5
COVID-19	1313536012602273792	1	mt5
COVID-19	1313817291314864128	0	mt5
COVID-19	1313821625540849664	0	mt5
COVID-19	1313847287383236610	1	mt5
COVID-19	1314274760407371782	1	mt5
COVID-19	1314569780205101059	0	mt5
COVID-19	1314613365134823426	1	mt5
COVID-19	1314926294795202561	1	mt5
COVID-19	1315205657541345281	0	mt5
COVID-19	1315261884375986177	1	mt5
COVID-19	1315342770974994438	1	mt5
COVID-19	1315374135846019075	0	mt5
COVID-19	1315379080578166790	0	mt5
COVID-19	1315558206723284993	0	mt5
COVID-19	1315759986002231298	0	mt5
COVID-19	1315774325509718019	0	mt5
COVID-19	1315986532428402688	1	mt5
COVID-19	1315994170419445760	0	mt5
COVID-19	1316059411140489216	0	mt5
COVID-19	1316072816786264065	0	mt5
COVID-19	1316394205800017923	1	mt5
COVID-19	1317012078239109126	0	mt5
COVID-19	1317022746476425223	0	mt5
COVID-19	1317028212061491200	0	mt5
COVID-19	1317167072812695554	0	mt5
COVID-19	1317404728188428288	1	mt5
COVID-19	1317734711792455680	1	mt5
COVID-19	1317822334116499456	0	mt5
COVID-19	1318190883456638977	0	mt5
COVID-19	1318423888548814848	0	mt5
COVID-19	1318468005941084161	1	mt5
COVID-19	1318606213257506816	1	mt5
COVID-19	1318821039229501440	1	mt5
COVID-19	1318922708030291969	1	mt5
COVID-19	1318949684753371137	0	mt5
COVID-19	1319171934773534720	1	mt5
COVID-19	1319233848903872513	0	mt5
COVID-19	1319558203613548545	1	mt5
COVID-19	1319600332855541760	1	mt5
COVID-19	1319934903325175808	1	mt5
COVID-19	1320623567399170048	0	mt5
COVID-19	1320661473379713024	0	mt5
COVID-19	1320674153956057089	0	mt5
COVID-19	1320829570455531526	0	mt5
COVID-19	1320984543986356224	0	mt5
COVID-19	1321051147155755009	0	mt5
COVID-19	1321419409672515585	1	mt5
COVID-19	1321474468242509825	0	mt5
COVID-19	1321549691675275264	1	mt5
COVID-19	1321599858004865030	1	mt5
COVID-19	1322361295086231555	0	mt5
COVID-19	1322362929165955072	0	mt5
COVID-19	1322435528835260416	0	mt5
COVID-19	1311648693624483842	0	mt5
COVID-19	1311650435627995136	0	mt5
COVID-19	1315498639058448386	1	mt5
COVID-19	1316464874336260096	1	mt5
COVID-19	1316732075408588803	1	mt5
COVID-19	1317164336519933952	0	mt5
COVID-19	1320304726995599361	0	mt5
COVID-19	1320832431986036736	0	mt5
COVID-19	1315229979131744261	1	mt5
COVID-19	1344804310224424967	0	mt5
COVID-19	1344949211394052104	1	mt5
COVID-19	1344951853193302017	0	mt5
COVID-19	1345379737355608065	0	mt5
COVID-19	1345384169313103874	0	mt5
COVID-19	1345492643212632064	0	mt5
COVID-19	1345783990037438465	0	mt5
COVID-19	1345794075279187974	0	mt5
COVID-19	1345797880876040195	0	mt5
COVID-19	1345865304539324420	0	mt5
COVID-19	1345871154649694209	0	mt5
COVID-19	1345878237143048192	1	mt5
COVID-19	1345985094499110912	0	mt5
COVID-19	1346091505027575812	0	mt5
COVID-19	1346092141471297537	1	mt5
COVID-19	1346155905461723142	0	mt5
COVID-19	1346157983689007105	0	mt5
COVID-19	1346226774351425538	1	mt5
COVID-19	1346349707119845378	0	mt5
COVID-19	1346427500872740865	0	mt5
COVID-19	1346567945271595009	0	mt5
COVID-19	1346570827291111424	1	mt5
COVID-19	1346721028278517761	1	mt5
COVID-19	1346865958581895170	0	mt5
COVID-19	1346868858930532353	0	mt5
COVID-19	1346872928948744193	0	mt5
COVID-19	1346877785508368384	1	mt5
COVID-19	1346910733699739649	0	mt5
COVID-19	1346930814412591105	0	mt5
COVID-19	1346952598423797760	0	mt5
COVID-19	1346962337685790721	0	mt5
COVID-19	1346964211570671616	1	mt5
COVID-19	1347075841717538816	0	mt5
COVID-19	1347084016915271681	0	mt5
COVID-19	1347087019386802176	0	mt5
COVID-19	1347202626266554370	0	mt5
COVID-19	1347203701749018626	1	mt5
COVID-19	1347240970514030592	0	mt5
COVID-19	1347287689599594497	0	mt5
COVID-19	1347289552189272066	0	mt5
COVID-19	1347333429017370631	0	mt5
COVID-19	1347406079349682176	0	mt5
COVID-19	1347474810557886464	0	mt5
COVID-19	1347475605672112128	0	mt5
COVID-19	1347657359292854272	0	mt5
COVID-19	1347894242069385217	0	mt5
COVID-19	1348046279021092866	1	mt5
COVID-19	1348260869340323840	1	mt5
COVID-19	1348396910198087680	0	mt5
COVID-19	1348401601178988546	1	mt5
COVID-19	1348634723304808452	1	mt5
COVID-19	1348643834427686912	0	mt5
COVID-19	1349088789134766081	1	mt5
COVID-19	1349090681063698434	1	mt5
COVID-19	1349123811267014664	1	mt5
COVID-19	1349129800045236230	1	mt5
COVID-19	1349357386146918403	0	mt5
COVID-19	1349361609408393216	0	mt5
COVID-19	1349362393189675008	1	mt5
COVID-19	1349362797352800259	0	mt5
COVID-19	1349454533525721088	0	mt5
COVID-19	1349630501464768513	0	mt5
COVID-19	1349630888087326720	1	mt5
COVID-19	1349633875383898112	1	mt5
COVID-19	1350066152018423809	1	mt5
COVID-19	1350066494156271622	1	mt5
COVID-19	1350072723599466499	0	mt5
COVID-19	1350075366149398529	0	mt5
COVID-19	1350113386206531584	0	mt5
COVID-19	1350121116333961221	0	mt5
COVID-19	1350451707185156099	0	mt5
COVID-19	1350503195513151492	0	mt5
COVID-19	1350684407741489154	1	mt5
COVID-19	1350722168938749952	0	mt5
COVID-19	1350728572084903936	0	mt5
COVID-19	1350757028533334018	0	mt5
COVID-19	1350938228405248005	0	mt5
COVID-19	1351063958736789509	0	mt5
COVID-19	1351068280207896576	1	mt5
COVID-19	1351122658293932041	0	mt5
COVID-19	1351126057286561795	0	mt5
COVID-19	1351131803235586049	1	mt5
COVID-19	1351133789557305348	0	mt5
COVID-19	1351170391729958920	1	mt5
COVID-19	1351216706706878469	0	mt5
COVID-19	1351230470596534274	1	mt5
COVID-19	1351233726852771843	1	mt5
COVID-19	1351239498605223939	0	mt5
COVID-19	1351240605129723906	0	mt5
COVID-19	1351485411844096001	0	mt5
COVID-19	1351533045204082689	1	mt5
COVID-19	1351533860182511617	1	mt5
COVID-19	1351806448389468162	0	mt5
COVID-19	1351814151941877760	0	mt5
COVID-19	1351824832191750147	1	mt5
COVID-19	1351881294347644928	0	mt5
COVID-19	1351885524215197699	0	mt5
COVID-19	1351885835294138375	0	mt5
COVID-19	1351886577346215937	0	mt5
COVID-19	1352208465842876416	0	mt5
COVID-19	1352319409948393473	1	mt5
COVID-19	1352321702789832704	0	mt5
COVID-19	1352487662008074241	1	mt5
COVID-19	1352490226036461570	0	mt5
COVID-19	1352592161175437313	1	mt5
COVID-19	1352600164511440897	1	mt5
COVID-19	1352623738714546183	0	mt5
COVID-19	1352695635678539776	1	mt5
COVID-19	1352741765275676673	0	mt5
COVID-19	1352885030650056710	1	mt5
COVID-19	1352983934150332416	0	mt5
COVID-19	1353041619545632770	0	mt5
COVID-19	1353050042148352000	1	mt5
COVID-19	1353051421499940864	0	mt5
COVID-19	1353101432866615297	0	mt5
COVID-19	1353108525875126272	1	mt5
COVID-19	1353109132094689280	1	mt5
COVID-19	1353110886475509761	0	mt5
COVID-19	1353140478359842818	0	mt5
COVID-19	1353594581804318721	0	mt5
COVID-19	1353617194157035522	0	mt5
COVID-19	1353619881254649856	0	mt5
COVID-19	1353704260232507392	1	mt5
COVID-19	1353787539237302272	0	mt5
COVID-19	1353952454367457281	1	mt5
COVID-19	1354071947278233603	0	mt5
COVID-19	1354077367375978497	0	mt5
COVID-19	1354213258752831489	0	mt5
COVID-19	1354326078148513793	1	mt5
COVID-19	1354379810517221377	1	mt5
COVID-19	1354381120310288385	0	mt5
COVID-19	1354949005554290690	1	mt5
COVID-19	1354951114286886912	1	mt5
COVID-19	1355062409644429312	1	mt5
COVID-19	1355207367386947587	0	mt5
COVID-19	1355211883440189448	0	mt5
COVID-19	1355244060609417219	0	mt5
COVID-19	1355247961974992897	0	mt5
COVID-19	1355431260253024257	1	mt5
COVID-19	1355455256839249921	0	mt5
COVID-19	1355548001473847298	0	mt5
COVID-19	1355564636226117633	1	mt5
COVID-19	1355926283948077064	0	mt5
COVID-19	1355927933911756802	1	mt5
COVID-19	1355935472732827652	0	mt5
COVID-19	1333862750523625473	0	mt5
COVID-19	1334130804147019776	1	mt5
COVID-19	1334133283312037891	1	mt5
COVID-19	1334398013050146816	1	mt5
COVID-19	1334410573145124865	0	mt5
COVID-19	1334411219965534209	1	mt5
COVID-19	1334520452123926539	1	mt5
COVID-19	1334523109391654912	1	mt5
COVID-19	1335604813086793729	1	mt5
COVID-19	1335953318686978056	0	mt5
COVID-19	1335954689964257282	0	mt5
COVID-19	1336012347434000385	0	mt5
COVID-19	1336254297940643842	0	mt5
COVID-19	1336260243815325696	1	mt5
COVID-19	1336385164906295297	0	mt5
COVID-19	1336391023803691010	1	mt5
COVID-19	1336394079782006795	0	mt5
COVID-19	1336941354031714304	0	mt5
COVID-19	1337025529002815488	0	mt5
COVID-19	1337030658707906560	0	mt5
COVID-19	1337032081185140740	0	mt5
COVID-19	1337480144500428803	0	mt5
COVID-19	1337673772204232705	0	mt5
COVID-19	1337678239678992384	1	mt5
COVID-19	1337743578563551233	1	mt5
COVID-19	1337828109580693505	0	mt5
COVID-19	1338040926820823040	1	mt5
COVID-19	1338044909375381504	0	mt5
COVID-19	1338109900396892160	1	mt5
COVID-19	1338131706533056512	0	mt5
COVID-19	1338152998934077441	1	mt5
COVID-19	1338235731706327040	0	mt5
COVID-19	1338578928148111360	1	mt5
COVID-19	1338597034044043267	1	mt5
COVID-19	1338622480676696069	1	mt5
COVID-19	1338986926490128387	1	mt5
COVID-19	1339257480422051843	0	mt5
COVID-19	1339260867565805573	0	mt5
COVID-19	1339265207215026178	1	mt5
COVID-19	1339331539390373892	1	mt5
COVID-19	1339456848076943361	0	mt5
COVID-19	1339523627763392516	0	mt5
COVID-19	1340276464445501442	1	mt5
COVID-19	1340303148280389635	1	mt5
COVID-19	1340304489123880962	0	mt5
COVID-19	1341033044937994242	0	mt5
COVID-19	1341830867308699650	1	mt5
COVID-19	1342117763117101061	0	mt5
COVID-19	1342118740545204226	0	mt5
COVID-19	1342523625207947266	0	mt5
COVID-19	1342524082621964288	1	mt5
COVID-19	1343854761871867904	1	mt5
COVID-19	1344553798610640896	0	mt5
COVID-19	1344555052350976000	1	mt5
COVID-19	1344775164752519169	0	mt5
