topic	tweet_id	class_label	run_id
COVID-19	1367476687345233920	1	mt5
COVID-19	1367476943940186114	0	mt5
COVID-19	1367477027574583305	1	mt5
COVID-19	1367478139820118016	1	mt5
COVID-19	1367479053763162116	1	mt5
COVID-19	1367479345711898634	1	mt5
COVID-19	1367479414628450306	1	mt5
COVID-19	1367480197826633734	0	mt5
COVID-19	1367480939790622726	0	mt5
COVID-19	1367482114258706443	0	mt5
COVID-19	1367482555021357068	1	mt5
COVID-19	1367482740229222406	1	mt5
COVID-19	1367483675298959361	1	mt5
COVID-19	1367484159480930306	1	mt5
COVID-19	1367484176006545418	1	mt5
COVID-19	1367484495956434946	0	mt5
COVID-19	1367484981233213449	1	mt5
COVID-19	1367485075403771917	1	mt5
COVID-19	1367485127975198722	1	mt5
COVID-19	1367485531270037508	0	mt5
COVID-19	1367485644302409737	1	mt5
COVID-19	1367486188630781960	0	mt5
COVID-19	1367486304309641217	0	mt5
COVID-19	1367486437948608514	0	mt5
COVID-19	1367486628722323464	0	mt5
COVID-19	1367486816396464135	1	mt5
COVID-19	1367486954070245377	0	mt5
COVID-19	1367487068721586184	1	mt5
COVID-19	1367487105954365440	0	mt5
COVID-19	1367487151693320201	0	mt5
COVID-19	1367487327824711689	0	mt5
COVID-19	1367487417343737863	1	mt5
COVID-19	1367487555437031431	1	mt5
COVID-19	1367487793572810760	0	mt5
COVID-19	1367487816716980224	1	mt5
COVID-19	1367487993913765893	1	mt5
COVID-19	1367488141452582930	1	mt5
COVID-19	1367488149673435150	0	mt5
COVID-19	1367488263632617482	1	mt5
COVID-19	1367488347925598209	0	mt5
COVID-19	1367488717049462802	1	mt5
COVID-19	1367488717749903367	0	mt5
COVID-19	1367488885471780879	0	mt5
COVID-19	1367489084806082562	1	mt5
COVID-19	1367489602794192918	0	mt5
COVID-19	1367489854305673220	0	mt5
COVID-19	1367489946106347531	0	mt5
COVID-19	1367490012066025483	1	mt5
COVID-19	1367490017736724492	1	mt5
COVID-19	1367490020597239813	1	mt5
COVID-19	1367490058337603590	0	mt5
COVID-19	1367490085671874563	0	mt5
COVID-19	1367490091761950723	0	mt5
COVID-19	1367490103489286157	1	mt5
COVID-19	1367490148783554561	1	mt5
COVID-19	1367490187740250129	1	mt5
COVID-19	1367490532470046725	1	mt5
COVID-19	1367490694491889675	0	mt5
COVID-19	1367490866147909637	1	mt5
COVID-19	1367490932912840709	0	mt5
COVID-19	1367490954643521549	0	mt5
COVID-19	1367491226015051784	1	mt5
COVID-19	1367491330197307393	1	mt5
COVID-19	1367491751544512519	1	mt5
COVID-19	1367491782443950084	0	mt5
COVID-19	1367491858239287302	0	mt5
COVID-19	1367492276889415680	1	mt5
COVID-19	1367492639126388740	1	mt5
COVID-19	1367492804537122822	0	mt5
COVID-19	1367492831284199428	0	mt5
COVID-19	1367492957113319426	0	mt5
COVID-19	1367493183035310087	0	mt5
COVID-19	1367493356075507717	0	mt5
COVID-19	1367493528369172490	1	mt5
COVID-19	1367493844728762375	1	mt5
COVID-19	1367494041965916162	0	mt5
COVID-19	1367494269750173696	1	mt5
COVID-19	1367494439959150593	1	mt5
COVID-19	1367494510159224841	1	mt5
COVID-19	1367494773536395275	1	mt5
COVID-19	1367494890758799365	0	mt5
COVID-19	1367495310805774343	1	mt5
COVID-19	1367495568243703823	1	mt5
COVID-19	1367495601777213445	1	mt5
COVID-19	1367495608932646918	1	mt5
COVID-19	1367495639739826189	0	mt5
COVID-19	1367495743599218688	0	mt5
COVID-19	1367495777287868424	0	mt5
COVID-19	1367495916534583298	1	mt5
COVID-19	1367496039092076555	1	mt5
COVID-19	1367496169102974982	0	mt5
COVID-19	1367496220684468237	0	mt5
COVID-19	1367496232743165957	1	mt5
COVID-19	1367496242977271812	1	mt5
COVID-19	1367496416684367876	1	mt5
COVID-19	1367496578546737163	1	mt5
COVID-19	1367496631009087500	1	mt5
COVID-19	1367496949662953472	0	mt5
COVID-19	1367497013638688777	0	mt5
COVID-19	1367497548118831110	1	mt5
COVID-19	1367497563692101632	0	mt5
COVID-19	1367497838410813450	1	mt5
COVID-19	1367497887777718279	0	mt5
COVID-19	1367498236680941569	1	mt5
COVID-19	1367498236345405449	0	mt5
COVID-19	1367498347985125380	1	mt5
COVID-19	1367498602176798725	1	mt5
COVID-19	1367499053882347524	0	mt5
COVID-19	1367499208467632132	0	mt5
COVID-19	1367499239530577921	1	mt5
COVID-19	1367499339015323659	0	mt5
COVID-19	1367499391070859272	1	mt5
COVID-19	1367499602790858753	1	mt5
COVID-19	1367500146318139401	1	mt5
COVID-19	1367500530067664910	1	mt5
COVID-19	1367500539148316679	1	mt5
COVID-19	1367500559041912837	1	mt5
COVID-19	1367500916019109891	0	mt5
COVID-19	1367501207389016066	0	mt5
COVID-19	1367501235235004419	1	mt5
COVID-19	1367501303954497539	1	mt5
COVID-19	1367501347906613259	1	mt5
COVID-19	1367501588185554944	0	mt5
COVID-19	1367501640232824844	0	mt5
COVID-19	1367501698332303361	1	mt5
COVID-19	1367501789113778180	0	mt5
COVID-19	1367501800740450308	0	mt5
COVID-19	1367501828863258628	0	mt5
COVID-19	1367501855698391046	0	mt5
COVID-19	1367501932638650368	0	mt5
COVID-19	1367502066009186321	0	mt5
COVID-19	1367502108317147146	0	mt5
COVID-19	1367502295529902092	0	mt5
COVID-19	1367502620600975365	0	mt5
COVID-19	1367502726524006410	1	mt5
COVID-19	1367502742248435720	0	mt5
COVID-19	1367502787723096065	0	mt5
COVID-19	1367503050580127746	1	mt5
COVID-19	1367503556278910986	1	mt5
COVID-19	1367504009758662660	1	mt5
COVID-19	1367504107750248449	1	mt5
COVID-19	1367504226486808588	0	mt5
COVID-19	1367504291624329224	1	mt5
COVID-19	1367505085622845445	1	mt5
COVID-19	1367505112919396358	1	mt5
COVID-19	1367505122868285450	1	mt5
COVID-19	1367505174231670789	0	mt5
COVID-19	1367505215415541765	0	mt5
COVID-19	1367505251947974666	0	mt5
COVID-19	1367505340909187085	0	mt5
COVID-19	1367505442826518537	0	mt5
COVID-19	1367505919144325120	1	mt5
COVID-19	1367506035917918208	1	mt5
COVID-19	1367506261441413129	0	mt5
COVID-19	1367506468610723840	1	mt5
COVID-19	1367506500072144898	1	mt5
COVID-19	1367506607756697601	1	mt5
COVID-19	1367506630263402496	0	mt5
COVID-19	1367507610207801344	0	mt5
COVID-19	1367507628381798404	0	mt5
COVID-19	1367507962168803329	0	mt5
COVID-19	1367508004275421192	1	mt5
COVID-19	1367508048374353920	0	mt5
COVID-19	1367508250950778883	0	mt5
COVID-19	1367508318969876482	1	mt5
COVID-19	1367508345373028354	1	mt5
COVID-19	1367508410384723968	1	mt5
COVID-19	1367508412133740549	1	mt5
COVID-19	1367508576747536387	0	mt5
COVID-19	1367509711554293760	0	mt5
COVID-19	1367509726595059719	0	mt5
COVID-19	1367509741040238597	0	mt5
COVID-19	1367509765832794113	0	mt5
COVID-19	1367509831624634371	0	mt5
COVID-19	1367510083819745280	0	mt5
COVID-19	1367510360845152259	0	mt5
COVID-19	1367510492516909057	0	mt5
COVID-19	1367512409489870848	0	mt5
COVID-19	1367512652554129409	1	mt5
COVID-19	1367512662607855620	1	mt5
COVID-19	1367512683814285315	1	mt5
COVID-19	1367512809676890122	1	mt5
COVID-19	1367513176204599297	1	mt5
COVID-19	1367513298908950531	0	mt5
COVID-19	1367513346732351490	0	mt5
COVID-19	1367513557475209226	1	mt5
COVID-19	1367513597350449152	1	mt5
COVID-19	1367513941295906817	1	mt5
COVID-19	1367514433145159687	0	mt5
COVID-19	1367514529576402947	0	mt5
COVID-19	1367514706521554947	1	mt5
COVID-19	1367514842572058626	1	mt5
COVID-19	1367515300447588355	0	mt5
COVID-19	1367515386837684229	0	mt5
COVID-19	1367515503997108226	1	mt5
COVID-19	1367515515447566339	0	mt5
COVID-19	1367515668531335179	0	mt5
COVID-19	1367515733928902665	0	mt5
COVID-19	1367515994122551296	1	mt5
COVID-19	1367516017044434953	1	mt5
COVID-19	1367516157700407301	1	mt5
COVID-19	1367516212108918786	1	mt5
COVID-19	1367516567748014083	0	mt5
COVID-19	1367516571258802179	0	mt5
COVID-19	1367516612723621889	1	mt5
COVID-19	1367516843171323913	0	mt5
COVID-19	1367517119580110850	1	mt5
COVID-19	1367517139125604362	0	mt5
COVID-19	1367517240464207872	0	mt5
COVID-19	1367517317345775621	0	mt5
COVID-19	1367517604903067650	0	mt5
COVID-19	1367518169448001550	0	mt5
COVID-19	1367518188649512963	0	mt5
COVID-19	1367518245151006724	0	mt5
COVID-19	1367518488496140291	0	mt5
COVID-19	1367518646671716354	0	mt5
COVID-19	1367518659300757508	0	mt5
COVID-19	1367518723880460289	0	mt5
COVID-19	1367518750702927873	1	mt5
COVID-19	1367518805765808130	0	mt5
COVID-19	1367518880378322949	0	mt5
COVID-19	1367518930881896454	1	mt5
COVID-19	1367519085370687488	0	mt5
COVID-19	1367519197685768196	0	mt5
COVID-19	1367519214341341193	0	mt5
COVID-19	1367519320214024195	0	mt5
COVID-19	1367519364078043141	0	mt5
COVID-19	1367519397020114950	0	mt5
COVID-19	1367519462971342856	0	mt5
COVID-19	1367519477613608966	1	mt5
COVID-19	1367519647331975172	1	mt5
COVID-19	1367519720723931138	1	mt5
COVID-19	1367519994112802822	1	mt5
COVID-19	1367520077441040390	1	mt5
COVID-19	1367520159628419079	0	mt5
COVID-19	1367520212572991490	0	mt5
COVID-19	1367520210937282562	0	mt5
COVID-19	1367520214993223683	1	mt5
COVID-19	1367520253471817738	1	mt5
COVID-19	1367520258257485825	0	mt5
COVID-19	1367520275575803907	1	mt5
COVID-19	1367520476319334403	0	mt5
COVID-19	1367520738731839490	0	mt5
COVID-19	1367520853739663360	1	mt5
COVID-19	1367521433237278720	1	mt5
COVID-19	1367521566569861122	0	mt5
COVID-19	1367521741367627778	1	mt5
COVID-19	1367521784631803904	0	mt5
COVID-19	1367521824121225217	0	mt5
COVID-19	1367521955105169412	0	mt5
COVID-19	1367522334521896964	0	mt5
COVID-19	1367522344537841680	1	mt5
COVID-19	1367522611429855236	1	mt5
COVID-19	1367522740627001344	1	mt5
COVID-19	1367522974258106371	1	mt5
COVID-19	1367523127845150725	0	mt5
COVID-19	1367523370120675330	1	mt5
COVID-19	1367523381051093000	1	mt5
COVID-19	1367523702221455368	1	mt5
COVID-19	1367523722408656897	1	mt5
COVID-19	1367523910321848321	1	mt5
COVID-19	1367524109488431108	0	mt5
COVID-19	1367524120330711043	1	mt5
COVID-19	1367524179462004737	1	mt5
COVID-19	1367524256947527682	1	mt5
COVID-19	1367524368943878147	1	mt5
COVID-19	1367524405291724803	1	mt5
COVID-19	1367524418126290949	0	mt5
COVID-19	1367524447691939841	0	mt5
COVID-19	1367524625291366404	0	mt5
COVID-19	1367524666034782211	1	mt5
COVID-19	1367524768568791047	0	mt5
COVID-19	1367524858905702409	0	mt5
COVID-19	1367525282333229057	1	mt5
COVID-19	1367525336360116230	0	mt5
COVID-19	1367525401111777281	1	mt5
COVID-19	1367525517566574592	1	mt5
COVID-19	1367525598684446724	0	mt5
COVID-19	1367525755433988096	0	mt5
COVID-19	1367525900582064129	1	mt5
COVID-19	1367526275426975748	0	mt5
COVID-19	1367526307626708993	1	mt5
COVID-19	1367526323325927427	1	mt5
COVID-19	1367526337100021766	0	mt5
COVID-19	1367526381140205574	1	mt5
COVID-19	1367526458420310016	0	mt5
COVID-19	1367526477160472581	0	mt5
COVID-19	1367526812084011012	1	mt5
COVID-19	1367527025171382275	0	mt5
COVID-19	1367527043504738308	0	mt5
COVID-19	1367527185628676100	1	mt5
COVID-19	1367527693428867084	1	mt5
COVID-19	1367527762949464066	0	mt5
COVID-19	1367527760558751755	1	mt5
COVID-19	1367527833845792768	0	mt5
COVID-19	1367527959389732864	0	mt5
COVID-19	1367528086074449930	1	mt5
COVID-19	1367528288751677452	0	mt5
COVID-19	1367528421320966148	1	mt5
COVID-19	1367528451507429381	1	mt5
COVID-19	1367529301759950850	0	mt5
COVID-19	1367529308210790403	0	mt5
COVID-19	1367529658179346434	0	mt5
COVID-19	1367529986664493056	1	mt5
COVID-19	1367530256404516872	0	mt5
COVID-19	1367530478060847107	1	mt5
COVID-19	1367530666653593601	0	mt5
COVID-19	1367530672584331268	0	mt5
COVID-19	1367530768268935171	1	mt5
COVID-19	1367530810929209345	1	mt5
COVID-19	1367531456449413126	1	mt5
COVID-19	1367531535964934146	1	mt5
COVID-19	1367531773555539972	0	mt5
COVID-19	1367532588374589442	0	mt5
COVID-19	1367532865303511047	0	mt5
COVID-19	1367533575944421377	1	mt5
COVID-19	1367533729418215427	1	mt5
COVID-19	1367533732287111168	1	mt5
COVID-19	1367534047338061828	0	mt5
COVID-19	1367534061326131202	0	mt5
COVID-19	1367534143173754882	1	mt5
COVID-19	1367534816002990087	0	mt5
COVID-19	1367534839252062211	0	mt5
COVID-19	1367535073613000704	1	mt5
COVID-19	1367535106928349185	1	mt5
COVID-19	1367535147109785600	0	mt5
COVID-19	1367535313657106434	1	mt5
COVID-19	1367535355923161091	1	mt5
COVID-19	1367535555068776454	1	mt5
COVID-19	1367535851023007750	0	mt5
COVID-19	1367535900666789896	1	mt5
COVID-19	1367535997572050950	0	mt5
COVID-19	1367536239730188297	1	mt5
COVID-19	1367536274723246082	0	mt5
COVID-19	1367536278946914304	0	mt5
COVID-19	1367536356004663301	0	mt5
COVID-19	1367536456210796545	1	mt5
COVID-19	1367536546845491205	0	mt5
COVID-19	1367536623882297347	0	mt5
COVID-19	1367536766778036224	0	mt5
COVID-19	1367536885367726086	0	mt5
